game_date,game_id,home_team,away_team,ump_name
2015-07-03,CHN201507030,CHC,MIA,gibsg901
2015-07-04,CHN201507040,CHC,MIA,segac901
2015-07-05,CHN201507050,CHC,MIA,hudsm901
2015-07-06,CHN201507060,CHC,STL,barrt901
2015-07-07,CHN201507071,CHC,STL,conrc901
2015-07-07,CHN201507072,CHC,STL,herna901
2015-07-08,CHN201507080,CHC,STL,hobep901
2015-07-10,CHN201507100,CHC,CHW,belld901
2015-07-11,CHN201507110,CHC,CHW,marqa901
2015-07-12,CHN201507120,CHC,CHW,everm901
2015-07-24,CHN201507240,CHC,PHI,randt901
2015-07-25,CHN201507250,CHC,PHI,cuzzp901
2015-07-26,CHN201507260,CHC,PHI,davig901
2015-07-27,CHN201507270,CHC,COL,carlm901
2015-07-28,CHN201507280,CHC,COL,morag901
2015-07-29,CHN201507290,CHC,COL,gibsh902
2015-08-06,CHN201508060,CHC,SFG,gonzm901
2015-08-07,CHN201508070,CHC,SFG,schrp901
2015-08-08,CHN201508080,CHC,SFG,culbf901
2015-08-09,CHN201508090,CHC,SFG,reynj901
2015-08-11,CHN201508110,CHC,MIL,coope901
2015-08-12,CHN201508120,CHC,MIL,gibsh902
2015-08-13,CHN201508130,CHC,MIL,carlm901
2015-08-18,CHN201508180,CHC,DET,davig901
2015-08-19,CHN201508190,CHC,DET,randt901
2015-08-20,CHN201508200,CHC,ATL,eddid901
2015-08-21,CHN201508210,CHC,ATL,johna901
2015-08-22,CHN201508220,CHC,ATL,millb901
2015-08-23,CHN201508230,CHC,ATL,may-b901
2015-08-24,CHN201508240,CHC,CLE,hudsm901
2015-08-31,CHN201508310,CHC,CIN,schrp901
2015-09-01,CHN201509010,CHC,CIN,culbf901
2015-09-02,CHN201509020,CHC,CIN,gonzm901
2015-09-04,CHN201509040,CHC,ARI,hoyej901
2015-09-05,CHN201509050,CHC,ARI,welkb901
2015-09-06,CHN201509060,CHC,ARI,hirsj901
2015-09-18,CHN201509180,CHC,STL,belld901
2015-09-19,CHN201509190,CHC,STL,drecb901
2015-09-20,CHN201509200,CHC,STL,marqa901
2015-09-21,CHN201509210,CHC,MIL,estam901
2015-09-22,CHN201509220,CHC,MIL,basnt901
2015-09-23,CHN201509230,CHC,MIL,nauep901
2015-09-25,CHN201509250,CHC,PIT,randt901
2015-09-26,CHN201509260,CHC,PIT,davig901
2015-09-27,CHN201509270,CHC,PIT,drakr901
2015-09-28,CHN201509280,CHC,KCR,cuzzp901
2015-04-06,CIN201504060,CIN,PIT,hirsj901
2015-04-08,CIN201504080,CIN,PIT,holbs901
2015-04-09,CIN201504090,CIN,PIT,welkb901
2015-04-10,CIN201504100,CIN,STL,reybd901
2015-04-11,CIN201504110,CIN,STL,westj901
2015-04-12,CIN201504120,CIN,STL,danlk901
2015-04-24,CIN201504240,CIN,CHC,nelsj901
2015-04-26,CIN201504260,CIN,CHC,diazl901
2015-04-27,CIN201504270,CIN,MIL,welkt901
2015-04-28,CIN201504280,CIN,MIL,drakr901
2015-04-29,CIN201504290,CIN,MIL,timmt901
2015-05-11,CIN201505110,CIN,ATL,diazl901
2015-05-12,CIN201505120,CIN,ATL,holbs901
2015-05-13,CIN201505130,CIN,ATL,blasc901
2015-05-14,CIN201505140,CIN,SFG,marqa901
2015-05-15,CIN201505150,CIN,SFG,belld901
2015-05-16,CIN201505160,CIN,SFG,drecb901
2015-05-17,CIN201505170,CIN,SFG,hallt901
2015-05-25,CIN201505250,CIN,COL,timmt901
2015-05-26,CIN201505260,CIN,COL,ticht901
2015-05-27,CIN201505270,CIN,COL,welkt901
2015-05-29,CIN201505290,CIN,WSN,mealj901
2015-05-30,CIN201505300,CIN,WSN,fleta901
2015-05-31,CIN201505310,CIN,WSN,emmep901
2015-06-05,CIN201506050,CIN,SDP,nauep901
2015-06-06,CIN201506060,CIN,SDP,hicke901
2015-06-07,CIN201506070,CIN,SDP,estam901
2015-06-08,CIN201506080,CIN,PHI,gormb901
2015-06-09,CIN201506090,CIN,PHI,hamaa901
2015-06-10,CIN201506100,CIN,PHI,dimum901
2015-06-17,CIN201506170,CIN,DET,timmt901
2015-06-19,CIN201506190,CIN,MIA,coope901
2015-06-20,CIN201506200,CIN,MIA,barkl901
2015-06-21,CIN201506210,CIN,MIA,wolcq901
2015-06-29,CIN201506290,CIN,MIN,davib902
2015-06-30,CIN201506300,CIN,MIN,rackd901
2015-07-01,CIN201507010,CIN,MIN,wendh902
2015-07-03,CIN201507030,CIN,MIL,randt901
2015-07-04,CIN201507040,CIN,MIL,welkb901
2015-07-05,CIN201507050,CIN,MIL,tumpj901
2015-07-17,CIN201507170,CIN,CLE,kellj901
2015-07-18,CIN201507180,CIN,CLE,onorb901
2015-07-19,CIN201507190,CIN,CLE,torrc901
2015-07-20,CIN201507200,CIN,CHC,schrp901
2015-07-21,CIN201507210,CIN,CHC,culbf901
2015-07-22,CIN201507221,CIN,CHC,reynj901
2015-07-22,CIN201507222,CIN,CHC,gonzm901
2015-07-30,CIN201507300,CIN,PIT,westj901
2015-07-31,CIN201507310,CIN,PIT,danlk901
2015-08-01,CIN201508010,CIN,PIT,drakr901
2015-08-02,CIN201508020,CIN,PIT,reybd901
2015-08-04,CIN201508040,CIN,STL,barrt901
2015-08-05,CIN201508050,CIN,STL,may-b901
2015-08-06,CIN201508060,CIN,STL,barrs901
2015-08-18,CIN201508180,CIN,KCR,carlm901
2015-08-19,CIN201508190,CIN,KCR,conrc901
2015-08-20,CIN201508200,CIN,ARI,fostm901
2015-08-21,CIN201508210,CIN,ARI,wintm901
2015-08-22,CIN201508220,CIN,ARI,muchm901
2015-08-23,CIN201508230,CIN,ARI,wegnm901
2015-08-24,CIN201508240,CIN,DET,mealj901
2015-08-25,CIN201508250,CIN,LAD,blasc901
2015-08-26,CIN201508260,CIN,LAD,nelsj901
2015-08-27,CIN201508270,CIN,LAD,diazl901
2015-09-05,CIN201509051,CIN,MIL,davig901
2015-09-05,CIN201509052,CIN,MIL,littw901
2015-09-06,CIN201509060,CIN,MIL,wolfj901
2015-09-07,CIN201509070,CIN,PIT,tumpj901
2015-09-08,CIN201509080,CIN,PIT,hoyej901
2015-09-09,CIN201509090,CIN,PIT,welkb901
2015-09-10,CIN201509100,CIN,STL,fairc901
2015-09-11,CIN201509110,CIN,STL,hobep901
2015-09-12,CIN201509120,CIN,STL,joycj901
2015-09-13,CIN201509130,CIN,STL,gibsg901
2015-09-24,CIN201509240,CIN,NYM,hamaa901
2015-09-25,CIN201509250,CIN,NYM,herna901
2015-09-26,CIN201509260,CIN,NYM,conrc901
2015-09-27,CIN201509270,CIN,NYM,barrt901
2015-09-29,CIN201509290,CIN,CHC,eddid901
2015-09-30,CIN201509300,CIN,CHC,johna901
2015-10-01,CIN201510010,CIN,CHC,millb901
2015-04-10,CLE201504100,CLE,DET,barrl901
2015-04-11,CLE201504110,CLE,DET,scotd901
2015-04-12,CLE201504120,CLE,DET,iassd901
2015-04-14,CLE201504140,CLE,CHW,knigb901
2015-04-15,CLE201504150,CLE,CHW,carav901
2015-04-27,CLE201504270,CLE,KCR,bakej902
2015-04-28,CLE201504280,CLE,KCR,fleta901
2015-04-29,CLE201504290,CLE,KCR,mealj901
2015-04-30,CLE201504300,CLE,TOR,hirsj901
2015-05-01,CLE201505010,CLE,TOR,welkb901
2015-05-02,CLE201505020,CLE,TOR,hoyej901
2015-05-03,CLE201505030,CLE,TOR,tumpj901
2015-05-08,CLE201505080,CLE,MIN,wolfj901
2015-05-09,CLE201505090,CLE,MIN,eddid901
2015-05-10,CLE201505100,CLE,MIN,johna901
2015-05-12,CLE201505120,CLE,STL,welkt901
2015-05-13,CLE201505130,CLE,STL,everm901
2015-05-14,CLE201505140,CLE,STL,timmt901
2015-05-22,CLE201505220,CLE,CIN,gonzm901
2015-05-23,CLE201505230,CLE,CIN,barbs901
2015-05-24,CLE201505240,CLE,CIN,schrp901
2015-05-25,CLE201505250,CLE,TEX,blasc901
2015-05-26,CLE201505260,CLE,TEX,tumpj901
2015-05-27,CLE201505270,CLE,TEX,nelsj901
2015-06-05,CLE201506050,CLE,BAL,gibsg901
2015-06-06,CLE201506060,CLE,BAL,fairc901
2015-06-07,CLE201506070,CLE,BAL,hudsm901
2015-06-09,CLE201506090,CLE,SEA,scotd901
2015-06-10,CLE201506100,CLE,SEA,iassd901
2015-06-11,CLE201506110,CLE,SEA,buckc901
2015-06-17,CLE201506170,CLE,CHC,davig901
2015-06-18,CLE201506180,CLE,CHC,randt901
2015-06-19,CLE201506190,CLE,TBR,welkt901
2015-06-20,CLE201506200,CLE,TBR,everm901
2015-06-21,CLE201506210,CLE,TBR,basnt901
2015-06-22,CLE201506220,CLE,DET,cedeg901
2015-06-23,CLE201506230,CLE,DET,coope901
2015-06-24,CLE201506240,CLE,DET,barkl901
2015-07-06,CLE201507060,CLE,HOU,estam901
2015-07-07,CLE201507070,CLE,HOU,demud901
2015-07-08,CLE201507080,CLE,HOU,nauep901
2015-07-09,CLE201507090,CLE,HOU,hicke901
2015-07-10,CLE201507100,CLE,OAK,diazl901
2015-07-11,CLE201507110,CLE,OAK,porta901
2015-07-12,CLE201507120,CLE,OAK,segac901
2015-07-23,CLE201507230,CLE,CHW,fostm901
2015-07-24,CLE201507240,CLE,CHW,hamaa901
2015-07-25,CLE201507250,CLE,CHW,muchm901
2015-07-26,CLE201507260,CLE,CHW,millb901
2015-07-27,CLE201507270,CLE,KCR,barkl901
2015-07-28,CLE201507280,CLE,KCR,cedeg901
2015-07-29,CLE201507290,CLE,KCR,woodt901
2015-08-07,CLE201508070,CLE,MIN,reybd901
2015-08-08,CLE201508080,CLE,MIN,everm901
2015-08-09,CLE201508090,CLE,MIN,danlk901
2015-08-11,CLE201508110,CLE,NYY,davib902
2015-08-12,CLE201508120,CLE,NYY,rackd901
2015-08-13,CLE201508130,CLE,NYY,hirsj901
2015-08-25,CLE201508250,CLE,MIL,timmt901
2015-08-26,CLE201508260,CLE,MIL,welkt901
2015-08-28,CLE201508280,CLE,LAA,hamaa901
2015-08-29,CLE201508290,CLE,LAA,vanol901
2015-08-30,CLE201508300,CLE,LAA,knigb901
2015-09-10,CLE201509100,CLE,DET,hicke901
2015-09-13,CLE201509131,CLE,DET,nauep901
2015-09-13,CLE201509132,CLE,DET,demud901
2015-09-14,CLE201509140,CLE,KCR,nelsj901
2015-09-15,CLE201509150,CLE,KCR,blasc901
2015-09-16,CLE201509160,CLE,KCR,may-b901
2015-09-17,CLE201509170,CLE,KCR,guccc901
2015-09-18,CLE201509180,CLE,CHW,everm901
2015-09-19,CLE201509190,CLE,CHW,welkt901
2015-09-20,CLE201509200,CLE,CHW,ticht901
2015-09-28,CLE201509280,CLE,MIN,rippm901
2015-09-30,CLE201509301,CLE,MIN,porta901
2015-09-30,CLE201509302,CLE,MIN,kellj901
2015-10-01,CLE201510010,CLE,MIN,onorb901
2015-10-02,CLE201510020,CLE,BOS,hudsm901
2015-10-03,CLE201510030,CLE,BOS,rackd901
2015-10-04,CLE201510040,CLE,BOS,davib902
2015-04-10,COL201504100,COL,CHC,wolcq901
2015-04-11,COL201504110,COL,CHC,cedeg901
2015-04-12,COL201504120,COL,CHC,coope901
2015-04-20,COL201504200,COL,SDP,hudsm901
2015-04-21,COL201504210,COL,SDP,fairc901
2015-04-22,COL201504220,COL,SDP,joycj901
2015-04-23,COL201504230,COL,SDP,gibsg901
2015-04-24,COL201504240,COL,SFG,tumpj901
2015-04-25,COL201504250,COL,SFG,hirsj901
2015-05-06,COL201505061,COL,ARI,johna901
2015-05-06,COL201505062,COL,ARI,millb901
2015-05-08,COL201505080,COL,LAD,timmt901
2015-05-10,COL201505100,COL,LAD,ticht901
2015-05-18,COL201505180,COL,PHI,laynj901
2015-05-19,COL201505190,COL,PHI,wendh902
2015-05-20,COL201505200,COL,PHI,davib902
2015-05-21,COL201505210,COL,PHI,blakr901
2015-05-22,COL201505220,COL,SFG,estam901
2015-05-23,COL201505231,COL,SFG,demud901
2015-05-23,COL201505232,COL,SFG,nauep901
2015-05-24,COL201505240,COL,SFG,hicke901
2015-06-01,COL201506010,COL,LAD,diazl901
2015-06-02,COL201506021,COL,LAD,blasc901
2015-06-02,COL201506022,COL,LAD,guccc901
2015-06-03,COL201506030,COL,LAD,nelsj901
2015-06-05,COL201506050,COL,MIA,cuzzp901
2015-06-06,COL201506060,COL,MIA,randt901
2015-06-07,COL201506070,COL,MIA,dimum901
2015-06-08,COL201506080,COL,STL,everm901
2015-06-09,COL201506090,COL,STL,timmt901
2015-06-10,COL201506100,COL,STL,ticht901
2015-06-17,COL201506170,COL,HOU,davib902
2015-06-18,COL201506180,COL,HOU,rackd901
2015-06-19,COL201506190,COL,MIL,millb901
2015-06-20,COL201506200,COL,MIL,eddid901
2015-06-21,COL201506210,COL,MIL,wolfj901
2015-06-23,COL201506230,COL,ARI,nelsj901
2015-06-24,COL201506240,COL,ARI,blasc901
2015-06-25,COL201506250,COL,ARI,guccc901
2015-07-07,COL201507070,COL,LAA,fostm901
2015-07-08,COL201507080,COL,LAA,wegnm901
2015-07-09,COL201507090,COL,ATL,rippm901
2015-07-10,COL201507100,COL,ATL,kellj901
2015-07-11,COL201507110,COL,ATL,emmep901
2015-07-12,COL201507120,COL,ATL,blasc901
2015-07-20,COL201507200,COL,TEX,marqa901
2015-07-21,COL201507210,COL,TEX,hallt901
2015-07-22,COL201507220,COL,TEX,belld901
2015-07-24,COL201507240,COL,CIN,hobep901
2015-07-25,COL201507250,COL,CIN,davib902
2015-07-26,COL201507260,COL,CIN,wendh902
2015-08-03,COL201508030,COL,SEA,davig901
2015-08-04,COL201508040,COL,SEA,littw901
2015-08-05,COL201508050,COL,SEA,pattm903
2015-08-14,COL201508140,COL,SDP,barrl901
2015-08-15,COL201508150,COL,SDP,iassd901
2015-08-16,COL201508160,COL,SDP,buckc901
2015-08-18,COL201508180,COL,WSN,cedeg901
2015-08-19,COL201508190,COL,WSN,wolfj901
2015-08-20,COL201508200,COL,WSN,barkl901
2015-08-21,COL201508210,COL,NYM,blakr901
2015-08-22,COL201508220,COL,NYM,schrp901
2015-08-23,COL201508230,COL,NYM,culbf901
2015-08-31,COL201508310,COL,ARI,segac901
2015-09-01,COL201509011,COL,ARI,timmt901
2015-09-01,COL201509012,COL,ARI,ticht901
2015-09-02,COL201509020,COL,ARI,everm901
2015-09-03,COL201509030,COL,SFG,hobep901
2015-09-04,COL201509040,COL,SFG,joycj901
2015-09-05,COL201509050,COL,SFG,danlk901
2015-09-06,COL201509060,COL,SFG,fairc901
2015-09-18,COL201509180,COL,SDP,davig901
2015-09-19,COL201509190,COL,SDP,cuzzp901
2015-09-20,COL201509200,COL,SDP,morag901
2015-09-21,COL201509210,COL,PIT,vanol901
2015-09-22,COL201509220,COL,PIT,knigb901
2015-09-23,COL201509230,COL,PIT,carav901
2015-09-24,COL201509240,COL,PIT,kulpr901
2015-09-25,COL201509250,COL,LAD,danlk901
2015-09-26,COL201509260,COL,LAD,reybd901
2015-09-27,COL201509270,COL,LAD,sches901
2015-04-06,DET201504060,DET,MIN,westj901
2015-04-08,DET201504080,DET,MIN,danlk901
2015-04-09,DET201504090,DET,MIN,barkl901
2015-04-17,DET201504170,DET,CHW,rippm901
2015-04-18,DET201504180,DET,CHW,kellj901
2015-04-19,DET201504190,DET,CHW,onorb901
2015-04-20,DET201504200,DET,NYY,randt901
2015-04-21,DET201504210,DET,NYY,littw901
2015-04-22,DET201504220,DET,NYY,davig901
2015-04-23,DET201504230,DET,NYY,cuzzp901
2015-04-24,DET201504240,DET,CLE,hudsm901
2015-04-25,DET201504250,DET,CLE,fairc901
2015-04-26,DET201504260,DET,CLE,joycj901
2015-05-08,DET201505080,DET,KCR,porta901
2015-05-09,DET201505090,DET,KCR,rippm901
2015-05-10,DET201505100,DET,KCR,kellj901
2015-05-12,DET201505120,DET,MIN,tumpj901
2015-05-13,DET201505130,DET,MIN,guccc901
2015-05-14,DET201505140,DET,MIN,hoyej901
2015-05-18,DET201505180,DET,MIL,dimum901
2015-05-19,DET201505190,DET,MIL,gibsh902
2015-05-20,DET201505200,DET,MIL,gormb901
2015-05-21,DET201505210,DET,HOU,carlm901
2015-05-22,DET201505220,DET,HOU,laynj901
2015-05-23,DET201505230,DET,HOU,wendh902
2015-05-24,DET201505240,DET,HOU,davib902
2015-06-02,DET201506020,DET,OAK,fairc901
2015-06-03,DET201506030,DET,OAK,hudsm901
2015-06-04,DET201506040,DET,OAK,joycj901
2015-06-09,DET201506090,DET,CHC,rackd901
2015-06-10,DET201506100,DET,CHC,fagac901
2015-06-12,DET201506120,DET,CLE,danlk901
2015-06-13,DET201506130,DET,CLE,drakr901
2015-06-14,DET201506140,DET,CLE,westj901
2015-06-15,DET201506150,DET,CIN,welkt901
2015-06-16,DET201506160,DET,CIN,everm901
2015-06-25,DET201506250,DET,CHW,porta901
2015-06-26,DET201506260,DET,CHW,rippm901
2015-06-28,DET201506280,DET,CHW,kellj901
2015-06-30,DET201506300,DET,PIT,segac901
2015-07-01,DET201507010,DET,PIT,hudsm901
2015-07-02,DET201507020,DET,PIT,holbs901
2015-07-03,DET201507030,DET,TOR,mealj901
2015-07-04,DET201507040,DET,TOR,fleta901
2015-07-05,DET201507050,DET,TOR,bakej902
2015-07-17,DET201507170,DET,BAL,culbf901
2015-07-18,DET201507180,DET,BAL,segac901
2015-07-19,DET201507190,DET,BAL,gonzm901
2015-07-20,DET201507200,DET,SEA,diazl901
2015-07-21,DET201507210,DET,SEA,nelsj901
2015-07-22,DET201507220,DET,SEA,guccc901
2015-07-23,DET201507230,DET,SEA,blasc901
2015-08-04,DET201508040,DET,KCR,wegnm901
2015-08-05,DET201508050,DET,KCR,fostm901
2015-08-06,DET201508060,DET,KCR,wintm901
2015-08-07,DET201508070,DET,BOS,hoyej901
2015-08-08,DET201508080,DET,BOS,barrt901
2015-08-09,DET201508090,DET,BOS,may-b901
2015-08-20,DET201508200,DET,TEX,kulpr901
2015-08-21,DET201508210,DET,TEX,knigb901
2015-08-22,DET201508220,DET,TEX,carav901
2015-08-23,DET201508230,DET,TEX,hamaa901
2015-08-25,DET201508250,DET,LAA,iassd901
2015-08-26,DET201508260,DET,LAA,scotd901
2015-08-27,DET201508270,DET,LAA,buckc901
2015-09-04,DET201509040,DET,CLE,johna901
2015-09-05,DET201509050,DET,CLE,wendh902
2015-09-06,DET201509060,DET,CLE,randt901
2015-09-07,DET201509070,DET,TBR,ticht901
2015-09-08,DET201509080,DET,TBR,segac901
2015-09-09,DET201509090,DET,TBR,timmt901
2015-09-18,DET201509180,DET,KCR,blakr901
2015-09-19,DET201509190,DET,KCR,cedeg901
2015-09-20,DET201509200,DET,KCR,wolcq901
2015-09-21,DET201509211,DET,CHW,carlm901
2015-09-21,DET201509212,DET,CHW,gormb901
2015-09-22,DET201509220,DET,CHW,gibsh902
2015-09-23,DET201509230,DET,CHW,woodt901
2015-09-25,DET201509250,DET,MIN,muchm901
2015-09-26,DET201509260,DET,MIN,reynj901
2015-09-27,DET201509270,DET,MIN,fagac901
2015-04-06,HOU201504060,HOU,CLE,barrt901
2015-04-08,HOU201504080,HOU,CLE,herna901
2015-04-09,HOU201504090,HOU,CLE,barrs901
2015-04-13,HOU201504130,HOU,OAK,timmt901
2015-04-14,HOU201504140,HOU,OAK,ticht901
2015-04-15,HOU201504150,HOU,OAK,welkt901
2015-04-17,HOU201504170,HOU,LAA,basnt901
2015-04-18,HOU201504180,HOU,LAA,nauep901
2015-04-19,HOU201504190,HOU,LAA,estam901
2015-04-30,HOU201504300,HOU,SEA,carav901
2015-05-01,HOU201505010,HOU,SEA,vanol901
2015-05-02,HOU201505020,HOU,SEA,kulpr901
2015-05-03,HOU201505030,HOU,SEA,knigb901
2015-05-04,HOU201505040,HOU,TEX,fostm901
2015-05-05,HOU201505050,HOU,TEX,muchm901
2015-05-06,HOU201505060,HOU,TEX,wintm901
2015-05-12,HOU201505120,HOU,SFG,fairc901
2015-05-13,HOU201505130,HOU,SFG,joycj901
2015-05-14,HOU201505140,HOU,TOR,kellj901
2015-05-15,HOU201505150,HOU,TOR,onorb901
2015-05-16,HOU201505160,HOU,TOR,fagac901
2015-05-17,HOU201505170,HOU,TOR,rippm901
2015-05-18,HOU201505180,HOU,OAK,bakej902
2015-05-19,HOU201505190,HOU,OAK,fleta901
2015-05-20,HOU201505200,HOU,OAK,mealj901
2015-05-29,HOU201505290,HOU,CHW,westj901
2015-05-30,HOU201505300,HOU,CHW,morag901
2015-05-31,HOU201505310,HOU,CHW,rackd901
2015-06-01,HOU201506010,HOU,BAL,gibsh902
2015-06-02,HOU201506020,HOU,BAL,hamaa901
2015-06-03,HOU201506030,HOU,BAL,carlm901
2015-06-04,HOU201506040,HOU,BAL,gormb901
2015-06-12,HOU201506120,HOU,SEA,estam901
2015-06-13,HOU201506130,HOU,SEA,demud901
2015-06-14,HOU201506140,HOU,SEA,nauep901
2015-06-15,HOU201506150,HOU,COL,laynj901
2015-06-16,HOU201506160,HOU,COL,wendh902
2015-06-25,HOU201506250,HOU,NYY,westj901
2015-06-26,HOU201506260,HOU,NYY,danlk901
2015-06-27,HOU201506270,HOU,NYY,drakr901
2015-06-28,HOU201506280,HOU,NYY,may-b901
2015-06-29,HOU201506290,HOU,KCR,fleta901
2015-06-30,HOU201506300,HOU,KCR,bakej902
2015-07-01,HOU201507010,HOU,KCR,emmep901
2015-07-17,HOU201507170,HOU,TEX,davig901
2015-07-18,HOU201507180,HOU,TEX,randt901
2015-07-19,HOU201507190,HOU,TEX,littw901
2015-07-21,HOU201507210,HOU,BOS,bakej902
2015-07-22,HOU201507220,HOU,BOS,emmep901
2015-07-23,HOU201507230,HOU,BOS,mealj901
2015-07-28,HOU201507280,HOU,LAA,holbs901
2015-07-29,HOU201507290,HOU,LAA,gibsg901
2015-07-30,HOU201507300,HOU,LAA,fagac901
2015-07-31,HOU201507310,HOU,ARI,barrl901
2015-08-01,HOU201508010,HOU,ARI,buckc901
2015-08-02,HOU201508020,HOU,ARI,scotd901
2015-08-14,HOU201508140,HOU,DET,johna901
2015-08-15,HOU201508150,HOU,DET,millb901
2015-08-16,HOU201508160,HOU,DET,eddid901
2015-08-17,HOU201508170,HOU,TBR,westj901
2015-08-18,HOU201508180,HOU,TBR,fagac901
2015-08-19,HOU201508190,HOU,TBR,drakr901
2015-08-20,HOU201508200,HOU,TBR,reybd901
2015-08-21,HOU201508210,HOU,LAD,tumpj901
2015-08-22,HOU201508220,HOU,LAD,welkb901
2015-08-23,HOU201508230,HOU,LAD,hoyej901
2015-08-31,HOU201508310,HOU,SEA,herna901
2015-09-01,HOU201509010,HOU,SEA,conrc901
2015-09-02,HOU201509020,HOU,SEA,barrt901
2015-09-04,HOU201509040,HOU,MIN,reynj901
2015-09-05,HOU201509050,HOU,MIN,schrp901
2015-09-06,HOU201509060,HOU,MIN,culbf901
2015-09-18,HOU201509180,HOU,OAK,basnt901
2015-09-19,HOU201509190,HOU,OAK,wintm901
2015-09-20,HOU201509200,HOU,OAK,muchm901
2015-09-21,HOU201509210,HOU,LAA,herna901
2015-09-22,HOU201509220,HOU,LAA,conrc901
2015-09-23,HOU201509230,HOU,LAA,barrt901
2015-09-25,HOU201509250,HOU,TEX,vanol901
2015-09-26,HOU201509260,HOU,TEX,knigb901
2015-09-27,HOU201509270,HOU,TEX,carav901
2015-04-06,KCA201504060,KCR,CHW,laynj901
2015-04-08,KCA201504080,KCR,CHW,wendh902
2015-04-09,KCA201504090,KCR,CHW,davib902
2015-04-17,KCA201504170,KCR,OAK,fairc901
2015-04-18,KCA201504180,KCR,OAK,joycj901
2015-04-19,KCA201504190,KCR,OAK,gibsg901
2015-04-20,KCA201504200,KCR,MIN,diazl901
2015-04-21,KCA201504210,KCR,MIN,guccc901
2015-04-22,KCA201504220,KCR,MIN,blasc901
2015-04-30,KCA201504300,KCR,DET,buckc901
2015-05-01,KCA201505010,KCR,DET,barrl901
2015-05-02,KCA201505020,KCR,DET,iassd901
2015-05-03,KCA201505030,KCR,DET,scotd901
2015-05-05,KCA201505050,KCR,CLE,cuzzp901
2015-05-06,KCA201505060,KCR,CLE,littw901
2015-05-07,KCA201505070,KCR,CLE,davig901
2015-05-15,KCA201505150,KCR,NYY,welkb901
2015-05-16,KCA201505160,KCR,NYY,tumpj901
2015-05-17,KCA201505170,KCR,NYY,guccc901
2015-05-19,KCA201505190,KCR,CIN,drakr901
2015-05-20,KCA201505200,KCR,CIN,westj901
2015-05-22,KCA201505220,KCR,STL,dimum901
2015-05-23,KCA201505230,KCR,STL,gibsh902
2015-05-24,KCA201505240,KCR,STL,carlm901
2015-06-02,KCA201506020,KCR,CLE,wendh902
2015-06-03,KCA201506030,KCR,CLE,davib902
2015-06-04,KCA201506040,KCR,CLE,rackd901
2015-06-05,KCA201506050,KCR,TEX,schrp901
2015-06-06,KCA201506060,KCR,TEX,culbf901
2015-06-07,KCA201506070,KCR,TEX,reynj901
2015-06-17,KCA201506170,KCR,MIL,fagac901
2015-06-18,KCA201506180,KCR,MIL,nelsj901
2015-06-19,KCA201506190,KCR,BOS,hallt901
2015-06-20,KCA201506200,KCR,BOS,drecb901
2015-06-21,KCA201506210,KCR,BOS,marqa901
2015-07-02,KCA201507020,KCR,MIN,cedeg901
2015-07-03,KCA201507030,KCR,MIN,coope901
2015-07-04,KCA201507040,KCR,MIN,barkl901
2015-07-05,KCA201507050,KCR,MIN,wolcq901
2015-07-07,KCA201507071,KCR,TBR,welkt901
2015-07-07,KCA201507072,KCR,TBR,timmt901
2015-07-08,KCA201507080,KCR,TBR,ticht901
2015-07-09,KCA201507090,KCR,TBR,segac901
2015-07-10,KCA201507100,KCR,TOR,johna901
2015-07-11,KCA201507110,KCR,TOR,kulpr901
2015-07-12,KCA201507120,KCR,TOR,mealj901
2015-07-20,KCA201507200,KCR,PIT,cuzzp901
2015-07-21,KCA201507210,KCR,PIT,davig901
2015-07-22,KCA201507220,KCR,PIT,randt901
2015-07-24,KCA201507240,KCR,HOU,blakr901
2015-07-25,KCA201507250,KCR,HOU,gibsh902
2015-07-26,KCA201507260,KCR,HOU,guccc901
2015-08-07,KCA201508070,KCR,CHW,segac901
2015-08-08,KCA201508080,KCR,CHW,diazl901
2015-08-09,KCA201508090,KCR,CHW,marqa901
2015-08-10,KCA201508100,KCR,DET,westj901
2015-08-11,KCA201508110,KCR,DET,reybd901
2015-08-12,KCA201508120,KCR,DET,fagac901
2015-08-13,KCA201508130,KCR,LAA,cedeg901
2015-08-14,KCA201508140,KCR,LAA,tumpj901
2015-08-15,KCA201508150,KCR,LAA,barkl901
2015-08-16,KCA201508160,KCR,LAA,wolcq901
2015-08-24,KCA201508240,KCR,BAL,hirsj901
2015-08-25,KCA201508250,KCR,BAL,tumpj901
2015-08-26,KCA201508260,KCR,BAL,westj901
2015-08-27,KCA201508270,KCR,BAL,welkb901
2015-09-01,KCA201509010,KCR,DET,cedeg901
2015-09-02,KCA201509020,KCR,DET,wolcq901
2015-09-03,KCA201509030,KCR,DET,blakr901
2015-09-04,KCA201509040,KCR,CHW,knigb901
2015-09-05,KCA201509050,KCR,CHW,carav901
2015-09-06,KCA201509060,KCR,CHW,kulpr901
2015-09-07,KCA201509070,KCR,MIN,hobep901
2015-09-08,KCA201509080,KCR,MIN,joycj901
2015-09-09,KCA201509090,KCR,MIN,gibsg901
2015-09-22,KCA201509220,KCR,SEA,millb901
2015-09-23,KCA201509230,KCR,SEA,drakr901
2015-09-24,KCA201509240,KCR,SEA,hobep901
2015-09-25,KCA201509250,KCR,CLE,demud901
2015-09-26,KCA201509260,KCR,CLE,estam901
2015-09-27,KCA201509270,KCR,CLE,hicke901
2015-04-06,LAN201504060,LAD,SDP,gormb901
