date,matchup,bet_side,stake,odds,model_prob,vegas_prob,edge,won,game_pnl,flat_pnl,bankroll,year
2021-08-05,PIT @ CIN,PIT,60.0,216.0,0.3516,0.308,0.0436,False,-60.0,-1.0,4602.17,2021
2021-08-05,CLE @ TOR,CLE,284.84,180.0,0.5163,0.3488,0.1675,False,-284.84,-1.0,4317.33,2021
2021-08-05,MIN @ HOU,MIN,276.74,210.0,0.4963,0.3137,0.1826,True,581.15,2.1,4898.48,2021
2021-08-05,SEA @ NYY,SEA,131.67,178.0,0.4286,0.352,0.0765,False,-131.67,-1.0,4766.81,2021
2021-08-05,PHI @ WSN,WSN,83.29,136.0,0.464,0.4166,0.0475,False,-83.29,-1.0,4683.52,2021
2021-08-05,SFG @ ARI,ARI,105.89,147.0,0.4587,0.3986,0.0601,False,-105.89,-1.0,4577.63,2021
2021-08-05,LAA @ TEX,LAA,118.57,-107.0,0.567,0.5046,0.0623,True,110.81,0.93,4688.44,2021
2021-08-05,KCR @ CHW,,0.0,,0.3692,0.3594,0.0098,,0.0,,4688.44,2021
2021-08-05,NYM @ MIA,MIA,76.17,119.0,0.4919,0.4477,0.0442,True,90.64,1.19,4779.08,2021
2021-08-05,CHC @ COL,CHC,279.0,141.0,0.5516,0.4082,0.1434,False,-279.0,-1.0,4500.08,2021
2021-08-06,LAA @ LAD,,0.0,,0.3614,0.3351,0.0263,,0.0,,4500.08,2021
2021-08-06,SEA @ NYY,SEA,95.59,158.0,0.4396,0.3821,0.0576,False,-95.59,-1.0,4404.49,2021
2021-08-06,TEX @ ATH,TEX,101.49,260.0,0.3443,0.2703,0.0741,False,-101.49,-1.0,4303.0,2021
2021-08-06,SFG @ MIL,SFG,88.97,133.0,0.4764,0.4217,0.0547,False,-88.97,-1.0,4214.03,2021
2021-08-06,PIT @ CIN,,0.0,,0.6436,0.6367,0.0069,,0.0,,4214.03,2021
2021-08-06,WSN @ ATL,WSN,52.65,176.0,0.3942,0.3553,0.0389,False,-52.65,-1.0,4161.38,2021
2021-08-06,DET @ CLE,,0.0,,0.4512,0.4381,0.0131,,0.0,,4161.38,2021
2021-08-06,TBR @ BAL,BAL,50.22,133.0,0.4567,0.4217,0.035,False,-50.22,-1.0,4111.16,2021
2021-08-06,CHW @ CHC,CHC,203.26,180.0,0.4843,0.3488,0.1354,False,-203.26,-1.0,3907.9,2021
2021-08-06,MIA @ COL,MIA,74.91,149.0,0.4475,0.3955,0.052,False,-74.91,-1.0,3832.99,2021
2021-08-06,BOS @ TOR,BOS,58.86,133.0,0.4642,0.4217,0.0425,False,-58.86,-1.0,3774.13,2021
2021-08-06,KCR @ STL,KCR,65.45,167.0,0.4179,0.3672,0.0507,False,-65.45,-1.0,3708.68,2021
2021-08-06,ARI @ SDP,ARI,39.29,190.0,0.3726,0.3373,0.0353,True,74.65,1.9,3783.33,2021
2021-08-06,MIN @ HOU,MIN,214.63,178.0,0.505,0.352,0.153,True,382.04,1.78,4165.37,2021
2021-08-06,NYM @ PHI,,0.0,,0.4961,0.4838,0.0123,,0.0,,4165.37,2021
2021-08-07,SFG @ MIL,SFG,207.3,171.0,0.4946,0.362,0.1326,True,354.48,1.71,4519.85,2021
2021-08-07,NYM @ PHI,,0.0,,0.5196,0.5162,0.0034,,0.0,,4519.85,2021
2021-08-07,KCR @ STL,,0.0,,0.4322,0.4082,0.024,,0.0,,4519.85,2021
2021-08-07,TBR @ BAL,BAL,54.88,205.0,0.3605,0.3199,0.0406,False,-54.88,-1.0,4464.97,2021
2021-08-07,MIA @ COL,MIA,67.09,148.0,0.4391,0.397,0.0421,False,-67.09,-1.0,4397.88,2021
2021-08-07,SEA @ NYY,SEA,157.09,179.0,0.4501,0.3504,0.0997,False,-157.09,-1.0,4240.79,2021
2021-08-07,WSN @ ATL,WSN,74.61,230.0,0.3521,0.2956,0.0565,True,171.6,2.3,4412.39,2021
2021-08-07,MIN @ HOU,MIN,295.74,205.0,0.5081,0.3199,0.1881,False,-295.74,-1.0,4116.65,2021
2021-08-07,LAA @ LAD,LAA,220.96,310.0,0.4062,0.2376,0.1686,False,-220.96,-1.0,3895.69,2021
2021-08-07,BOS @ TOR,BOS,65.81,149.0,0.442,0.3955,0.0466,True,98.06,1.49,3993.75,2021
2021-08-07,BOS @ TOR,BOS,113.65,170.0,0.442,0.3633,0.0788,True,193.21,1.7,4186.96,2021
2021-08-07,DET @ CLE,,0.0,,0.438,0.4217,0.0163,,0.0,,4186.96,2021
2021-08-07,BOS @ TOR,BOS,70.73,149.0,0.442,0.3955,0.0466,False,-70.73,-1.0,4116.23,2021
2021-08-07,BOS @ TOR,BOS,117.14,170.0,0.442,0.3633,0.0788,False,-117.14,-1.0,3999.09,2021
2021-08-07,CHW @ CHC,CHC,202.6,176.0,0.4915,0.3553,0.1363,False,-202.6,-1.0,3796.49,2021
2021-08-07,ARI @ SDP,ARI,68.76,260.0,0.3301,0.2703,0.0598,False,-68.76,-1.0,3727.73,2021
2021-08-07,TEX @ ATH,TEX,49.76,210.0,0.3587,0.3137,0.0451,False,-49.76,-1.0,3677.97,2021
2021-08-07,PIT @ CIN,,0.0,,0.7592,0.6431,0.1161,,0.0,,3677.97,2021
2021-08-08,SEA @ NYY,,0.0,,0.5721,0.5657,0.0064,,0.0,,3677.97,2021
2021-08-08,KCR @ STL,STL,52.64,-130.0,0.5901,0.5543,0.0358,False,-52.64,-1.0,3625.33,2021
2021-08-08,LAA @ LAD,LAA,139.88,300.0,0.3658,0.2432,0.1225,False,-139.88,-1.0,3485.45,2021
2021-08-08,SFG @ MIL,,0.0,,0.5159,0.507,0.0089,,0.0,,3485.45,2021
2021-08-08,BOS @ TOR,,0.0,,0.3831,0.3699,0.0132,,0.0,,3485.45,2021
2021-08-08,CHW @ CHC,CHC,114.48,162.0,0.4629,0.3754,0.0875,False,-114.48,-1.0,3370.97,2021
2021-08-08,WSN @ ATL,WSN,67.14,190.0,0.397,0.3373,0.0597,False,-67.14,-1.0,3303.83,2021
2021-08-08,MIN @ HOU,MIN,164.89,164.0,0.5028,0.3717,0.1311,True,270.42,1.64,3574.25,2021
2021-08-08,NYM @ PHI,,0.0,,0.9918,0.6301,0.3617,,0.0,,3574.25,2021
2021-08-08,TBR @ BAL,,0.0,,0.6549,0.6265,0.0285,,0.0,,3574.25,2021
2021-08-08,MIA @ COL,MIA,83.5,153.0,0.4518,0.3894,0.0624,False,-83.5,-1.0,3490.75,2021
2021-08-08,TEX @ ATH,TEX,74.92,230.0,0.3629,0.2956,0.0673,False,-74.92,-1.0,3415.83,2021
2021-08-08,DET @ CLE,DET,76.37,144.0,0.4626,0.4033,0.0593,False,-76.37,-1.0,3339.46,2021
2021-08-08,ARI @ SDP,ARI,30.22,190.0,0.3685,0.3373,0.0312,False,-30.22,-1.0,3309.24,2021
2021-08-08,PIT @ CIN,,0.0,,0.7218,0.7044,0.0174,,0.0,,3309.24,2021
2021-08-09,MIA @ SDP,,0.0,,0.6997,0.6957,0.004,,0.0,,3309.24,2021
2021-08-09,CIN @ CLE,CLE,138.87,162.0,0.4855,0.3754,0.1101,True,224.97,1.62,3534.21,2021
2021-08-09,NYY @ KCR,KCR,74.18,155.0,0.4432,0.3864,0.0568,False,-74.18,-1.0,3460.03,2021
2021-08-09,CHW @ MIN,MIN,90.66,188.0,0.4156,0.3396,0.0761,False,-90.66,-1.0,3369.37,2021
2021-08-10,CIN @ ATL,,0.0,,0.5483,0.5339,0.0144,,0.0,,3369.37,2021
2021-08-10,ATH @ CLE,CLE,110.07,132.0,0.5054,0.4235,0.0819,False,-110.07,-1.0,3259.3,2021
2021-08-10,WSN @ NYM,,0.0,,,,,,0.0,,3259.3,2021
2021-08-10,MIL @ CHC,CHC,139.86,173.0,0.4751,0.3594,0.1156,False,-139.86,-1.0,3119.44,2021
2021-08-10,MIL @ CHC,CHC,73.84,138.0,0.4751,0.4132,0.0619,False,-73.84,-1.0,3045.6,2021
2021-08-10,MIL @ CHC,CHC,130.69,173.0,0.4751,0.3594,0.1156,False,-130.69,-1.0,2914.91,2021
2021-08-10,LAD @ PHI,,0.0,,0.4258,0.4183,0.0076,,0.0,,2914.91,2021
2021-08-10,TOR @ LAA,LAA,135.46,160.0,0.499,0.3792,0.1198,False,-135.46,-1.0,2779.45,2021
2021-08-10,COL @ HOU,,0.0,,0.6381,0.6328,0.0053,,0.0,,2779.45,2021
2021-08-10,MIL @ CHC,CHC,65.79,138.0,0.4751,0.4132,0.0619,False,-65.79,-1.0,2713.66,2021
2021-08-10,DET @ BAL,BAL,34.01,115.0,0.4919,0.4557,0.0362,False,-34.01,-1.0,2679.65,2021
2021-08-10,TOR @ LAA,LAA,124.52,160.0,0.499,0.3792,0.1198,True,199.23,1.6,2878.88,2021
2021-08-10,NYY @ KCR,KCR,49.78,137.0,0.4619,0.4149,0.0471,True,68.2,1.37,2947.08,2021
2021-08-10,MIA @ SDP,MIA,56.37,210.0,0.3744,0.3137,0.0608,False,-56.37,-1.0,2890.71,2021
2021-08-10,CHW @ MIN,MIN,35.45,140.0,0.4453,0.4098,0.0354,True,49.63,1.4,2940.34,2021
2021-08-10,TEX @ SEA,,0.0,,0.3664,0.3373,0.0291,,0.0,,2940.34,2021
2021-08-10,TBR @ BOS,TBR,84.71,112.0,0.5326,0.4619,0.0707,True,94.88,1.12,3035.22,2021
2021-08-10,ARI @ SFG,ARI,85.39,200.0,0.4084,0.3265,0.0818,False,-85.39,-1.0,2949.83,2021
2021-08-10,STL @ PIT,,0.0,,0.5684,0.5562,0.0122,,0.0,,2949.83,2021
2021-08-11,TOR @ LAA,LAA,164.13,167.0,0.5137,0.3672,0.1465,False,-164.13,-1.0,2785.7,2021
2021-08-11,ATH @ CLE,CLE,103.46,137.0,0.5078,0.4149,0.093,False,-103.46,-1.0,2682.24,2021
2021-08-11,ARI @ SFG,ARI,119.8,239.0,0.4209,0.2881,0.1329,False,-119.8,-1.0,2562.44,2021
2021-08-11,TBR @ BOS,TBR,50.47,103.0,0.5326,0.4815,0.0511,False,-50.47,-1.0,2511.97,2021
2021-08-11,LAD @ PHI,,0.0,,0.5997,0.5934,0.0063,,0.0,,2511.97,2021
2021-08-11,DET @ BAL,,0.0,,0.5145,0.5116,0.0029,,0.0,,2511.97,2021
2021-08-11,CHW @ MIN,MIN,63.36,135.0,0.4835,0.4183,0.0652,True,85.54,1.35,2597.51,2021
2021-08-11,CIN @ ATL,,0.0,,0.4697,0.4619,0.0078,,0.0,,2597.51,2021
2021-08-11,COL @ HOU,COL,53.7,220.0,0.3694,0.3043,0.065,False,-53.7,-1.0,2543.81,2021
2021-08-11,TEX @ SEA,,0.0,,0.3667,0.3488,0.0179,,0.0,,2543.81,2021
2021-08-11,MIL @ CHC,CHC,132.92,230.0,0.4487,0.2956,0.1531,False,-132.92,-1.0,2410.89,2021
2021-08-11,STL @ PIT,,0.0,,0.7509,0.6106,0.1403,,0.0,,2410.89,2021
2021-08-11,NYY @ KCR,,0.0,,0.4528,0.4381,0.0147,,0.0,,2410.89,2021
2021-08-11,MIA @ SDP,,0.0,,0.6373,0.5983,0.039,,0.0,,2410.89,2021
2021-08-12,SDP @ ARI,ARI,35.11,210.0,0.362,0.3137,0.0484,True,73.73,2.1,2484.62,2021
2021-08-12,ATH @ CLE,CLE,112.64,158.0,0.4986,0.3821,0.1166,False,-112.64,-1.0,2371.98,2021
2021-08-12,TOR @ LAA,LAA,34.43,123.0,0.4805,0.44,0.0405,True,42.35,1.23,2414.33,2021
2021-08-12,MIL @ CHC,CHC,114.2,195.0,0.464,0.3318,0.1322,False,-114.2,-1.0,2300.13,2021
2021-08-12,TEX @ SEA,,0.0,,1.0,0.6682,0.3318,,0.0,,2300.13,2021
2021-08-12,CIN @ ATL,CIN,70.31,146.0,0.4791,0.4002,0.0789,True,102.65,1.46,2402.78,2021
2021-08-12,NYY @ CHW,NYY,85.73,162.0,0.4699,0.3754,0.0945,False,-85.73,-1.0,2317.05,2021
2021-08-12,WSN @ NYM,,0.0,,0.6341,0.5998,0.0342,,0.0,,2317.05,2021
2021-08-12,WSN @ NYM,WSN,28.33,200.0,0.3659,0.3265,0.0394,False,-28.33,-1.0,2288.72,2021
2021-08-12,WSN @ NYM,,0.0,,0.6341,0.5998,0.0342,,0.0,,2288.72,2021
2021-08-12,WSN @ NYM,WSN,27.98,200.0,0.3659,0.3265,0.0394,False,-27.98,-1.0,2260.74,2021
2021-08-12,TBR @ BOS,TBR,52.74,108.0,0.5292,0.4704,0.0588,True,56.96,1.08,2317.7,2021
2021-08-12,STL @ PIT,STL,35.39,-129.0,0.59,0.5523,0.0377,True,27.43,0.78,2345.13,2021
2021-08-12,LAD @ PHI,LAD,42.18,-130.0,0.5965,0.5543,0.0422,False,-42.18,-1.0,2302.95,2021
2021-08-12,COL @ SFG,,0.0,,0.3761,0.3569,0.0192,,0.0,,2302.95,2021
2021-08-12,DET @ BAL,DET,56.89,134.0,0.4839,0.42,0.0639,True,76.23,1.34,2379.18,2021
2021-08-13,STL @ KCR,KCR,64.39,127.0,0.5011,0.4325,0.0686,False,-64.39,-1.0,2314.79,2021
2021-08-13,TBR @ MIN,MIN,72.43,154.0,0.4696,0.3879,0.0817,False,-72.43,-1.0,2242.36,2021
2021-08-13,SDP @ ARI,ARI,35.78,162.0,0.4211,0.3754,0.0457,True,57.96,1.62,2300.32,2021
2021-08-13,ATH @ TEX,,0.0,,0.6583,0.6014,0.0568,,0.0,,2300.32,2021
2021-08-13,ATL @ WSN,,0.0,,0.626,0.6121,0.0139,,0.0,,2300.32,2021
2021-08-13,CHC @ MIA,CHC,65.45,104.0,0.5482,0.4792,0.069,False,-65.45,-1.0,2234.87,2021
2021-08-13,BAL @ BOS,BAL,42.21,215.0,0.369,0.3089,0.0601,False,-42.21,-1.0,2192.66,2021
2021-08-13,CIN @ PHI,CIN,55.04,149.0,0.4617,0.3955,0.0662,True,82.01,1.49,2274.67,2021
2021-08-13,LAD @ NYM,,0.0,,0.4033,0.3879,0.0154,,0.0,,2274.67,2021
2021-08-13,COL @ SFG,COL,60.16,198.0,0.4059,0.3286,0.0772,False,-60.16,-1.0,2214.51,2021
2021-08-13,TOR @ SEA,SEA,70.54,148.0,0.4793,0.397,0.0822,True,104.4,1.48,2318.91,2021
2021-08-13,HOU @ LAA,LAA,58.24,126.0,0.4985,0.4343,0.0642,False,-58.24,-1.0,2260.67,2021
2021-08-13,CLE @ DET,,0.0,,0.4883,0.477,0.0113,,0.0,,2260.67,2021
2021-08-14,TOR @ SEA,SEA,48.75,128.0,0.487,0.4307,0.0564,True,62.4,1.28,2323.07,2021
2021-08-14,LAD @ NYM,NYM,25.53,174.0,0.3929,0.3582,0.0347,False,-25.53,-1.0,2297.54,2021
2021-08-14,NYY @ CHW,NYY,24.15,125.0,0.4678,0.4362,0.0316,True,30.19,1.25,2327.73,2021
2021-08-14,SDP @ ARI,ARI,232.77,195.0,0.7392,0.3318,0.4074,True,453.9,1.95,2781.63,2021
2021-08-14,HOU @ LAA,LAA,208.72,181.0,0.5492,0.3477,0.2015,False,-208.72,-1.0,2572.91,2021
2021-08-14,STL @ KCR,,0.0,,0.4841,0.477,0.0071,,0.0,,2572.91,2021
2021-08-14,COL @ SFG,COL,87.38,190.0,0.4338,0.3373,0.0965,True,166.02,1.9,2738.93,2021
2021-08-14,ATL @ WSN,,0.0,,0.626,0.6121,0.0139,,0.0,,2738.93,2021
2021-08-14,TBR @ MIN,,0.0,,0.5098,0.5,0.0098,,0.0,,2738.93,2021
2021-08-14,BAL @ BOS,BAL,78.46,280.0,0.3476,0.2567,0.0909,False,-78.46,-1.0,2660.47,2021
2021-08-14,MIL @ PIT,PIT,37.92,176.0,0.3987,0.3553,0.0434,False,-37.92,-1.0,2622.55,2021
2021-08-14,MIL @ PIT,PIT,38.65,177.0,0.3987,0.3536,0.045,False,-38.65,-1.0,2583.9,2021
2021-08-14,CHC @ MIA,CHC,145.11,145.0,0.5411,0.4017,0.1394,False,-145.11,-1.0,2438.79,2021
2021-08-14,MIL @ PIT,PIT,34.76,176.0,0.3987,0.3553,0.0434,True,61.18,1.76,2499.97,2021
2021-08-14,MIL @ PIT,PIT,36.84,177.0,0.3987,0.3536,0.045,True,65.21,1.77,2565.18,2021
2021-08-14,ATH @ TEX,,0.0,,0.7205,0.6735,0.047,,0.0,,2565.18,2021
2021-08-14,CLE @ DET,CLE,75.17,117.0,0.524,0.4517,0.0724,False,-75.17,-1.0,2490.01,2021
2021-08-14,CIN @ PHI,PHI,54.54,116.0,0.51,0.4537,0.0563,True,63.27,1.16,2553.28,2021
2021-08-15,ATH @ TEX,TEX,74.98,205.0,0.4068,0.3214,0.0854,True,153.71,2.05,2706.99,2021
2021-08-15,TOR @ SEA,,0.0,,0.5124,0.5046,0.0077,,0.0,,2706.99,2021
2021-08-15,CLE @ DET,,0.0,,0.455,0.44,0.0151,,0.0,,2706.99,2021
2021-08-15,TBR @ MIN,MIN,87.62,141.0,0.4907,0.4082,0.0825,True,123.54,1.41,2830.53,2021
2021-08-15,LAD @ NYM,NYM,59.03,169.0,0.4242,0.3646,0.0596,False,-59.03,-1.0,2771.5,2021
2021-08-15,ATL @ WSN,,0.0,,0.6525,0.5851,0.0674,,0.0,,2771.5,2021
2021-08-15,STL @ KCR,,0.0,,0.4904,0.477,0.0134,,0.0,,2771.5,2021
2021-08-15,CIN @ PHI,,0.0,,0.4654,0.4362,0.0292,,0.0,,2771.5,2021
2021-08-15,COL @ SFG,,0.0,,0.3704,0.362,0.0084,,0.0,,2771.5,2021
2021-08-15,BAL @ BOS,BAL,64.02,250.0,0.3517,0.2776,0.0741,False,-64.02,-1.0,2707.48,2021
2021-08-15,HOU @ LAA,LAA,140.31,169.0,0.502,0.3646,0.1374,True,237.12,1.69,2944.6,2021
2021-08-15,SDP @ ARI,ARI,40.77,155.0,0.4258,0.3864,0.0394,False,-40.77,-1.0,2903.83,2021
2021-08-15,MIL @ PIT,PIT,41.76,178.0,0.3965,0.352,0.0445,False,-41.76,-1.0,2862.07,2021
2021-08-15,NYY @ CHW,NYY,65.07,163.0,0.4366,0.3735,0.0631,True,106.06,1.63,2968.13,2021
2021-08-15,CHC @ MIA,CHC,130.33,133.0,0.5294,0.4217,0.1077,False,-130.33,-1.0,2837.8,2021
2021-08-16,ATL @ MIA,MIA,28.52,145.0,0.432,0.4017,0.0302,False,-28.52,-1.0,2809.28,2021
2021-08-16,CHC @ CIN,,0.0,,0.352,0.3477,0.0043,,0.0,,2809.28,2021
2021-08-16,ATH @ CHW,CHW,62.59,108.0,0.527,0.4704,0.0566,True,67.6,1.08,2876.88,2021
2021-08-16,LAA @ NYY,LAA,85.27,244.0,0.3748,0.2841,0.0907,False,-85.27,-1.0,2791.61,2021
2021-08-16,PIT @ LAD,PIT,64.44,230.0,0.3674,0.2956,0.0718,False,-64.44,-1.0,2727.17,2021
2021-08-16,SDP @ COL,,0.0,,0.5742,0.5443,0.0299,,0.0,,2727.17,2021
2021-08-16,CLE @ MIN,CLE,26.83,113.0,0.4904,0.4598,0.0306,False,-26.83,-1.0,2700.34,2021
2021-08-16,BAL @ TBR,BAL,23.57,225.0,0.3319,0.2999,0.032,False,-23.57,-1.0,2676.77,2021
2021-08-16,HOU @ KCR,KCR,40.61,140.0,0.4521,0.4098,0.0422,True,56.85,1.4,2733.62,2021
2021-08-16,NYM @ SFG,NYM,47.64,203.0,0.3767,0.3234,0.0533,False,-47.64,-1.0,2685.98,2021
2021-08-17,BAL @ TBR,BAL,35.1,220.0,0.3484,0.3043,0.0441,False,-35.1,-1.0,2650.88,2021
2021-08-17,MIL @ STL,STL,60.47,148.0,0.4577,0.397,0.0607,False,-60.47,-1.0,2590.41,2021
2021-08-17,HOU @ KCR,KCR,100.27,160.0,0.4799,0.3792,0.1007,True,160.43,1.6,2750.84,2021
2021-08-17,NYM @ SFG,,0.0,,0.6188,0.5851,0.0336,,0.0,,2750.84,2021
2021-08-17,LAA @ DET,LAA,103.17,130.0,0.5196,0.427,0.0925,True,134.12,1.3,2884.96,2021
2021-08-17,TOR @ WSN,WSN,104.03,178.0,0.4521,0.352,0.1001,True,185.17,1.78,3070.13,2021
2021-08-17,CHC @ CIN,,0.0,,0.6958,0.6301,0.0657,,0.0,,3070.13,2021
2021-08-17,ATH @ CHW,,0.0,,0.5101,0.4884,0.0218,,0.0,,3070.13,2021
2021-08-17,PIT @ LAD,PIT,93.04,280.0,0.3525,0.2567,0.0958,False,-93.04,-1.0,2977.09,2021
2021-08-17,CLE @ MIN,CLE,123.82,160.0,0.487,0.3792,0.1078,True,198.11,1.6,3175.2,2021
2021-08-17,SEA @ TEX,,0.0,,0.5568,0.5543,0.0025,,0.0,,3175.2,2021
2021-08-17,BOS @ NYY,NYY,127.6,-103.0,0.5866,0.4954,0.0912,True,123.88,0.97,3299.08,2021
2021-08-17,BOS @ NYY,NYY,101.9,-112.0,0.5866,0.5162,0.0703,True,90.98,0.89,3390.06,2021
2021-08-17,PHI @ ARI,,0.0,,0.446,0.4166,0.0295,,0.0,,3390.06,2021
2021-08-17,SDP @ COL,SDP,61.66,-110.0,0.5585,0.5116,0.0468,False,-61.66,-1.0,3328.4,2021
2021-08-17,BOS @ NYY,NYY,133.76,-103.0,0.5866,0.4954,0.0912,True,129.86,0.97,3458.26,2021
2021-08-17,BOS @ NYY,NYY,106.81,-112.0,0.5866,0.5162,0.0703,True,95.37,0.89,3553.63,2021
2021-08-17,ATL @ MIA,,0.0,,0.5794,0.5638,0.0156,,0.0,,3553.63,2021
2021-08-18,MIL @ STL,,0.0,,0.48,0.464,0.016,,0.0,,3553.63,2021
2021-08-18,ATL @ MIA,MIA,39.02,200.0,0.3626,0.3265,0.0361,False,-39.02,-1.0,3514.61,2021
2021-08-18,LAA @ DET,DET,66.74,115.0,0.5057,0.4557,0.05,False,-66.74,-1.0,3447.87,2021
2021-08-18,CLE @ MIN,CLE,36.36,102.0,0.5163,0.4838,0.0326,False,-36.36,-1.0,3411.51,2021
2021-08-18,HOU @ KCR,KCR,117.77,162.0,0.4671,0.3754,0.0917,True,190.79,1.62,3602.3,2021
2021-08-18,SDP @ COL,,0.0,,0.5965,0.5851,0.0113,,0.0,,3602.3,2021
2021-08-18,CHC @ CIN,,0.0,,0.2822,0.2567,0.0255,,0.0,,3602.3,2021
2021-08-18,PIT @ LAD,PIT,47.3,262.0,0.3143,0.2689,0.0454,False,-47.3,-1.0,3555.0,2021
2021-08-18,PHI @ ARI,ARI,67.96,159.0,0.433,0.3806,0.0524,True,108.06,1.59,3663.06,2021
2021-08-18,BAL @ TBR,BAL,56.36,280.0,0.3085,0.2567,0.0518,False,-56.36,-1.0,3606.7,2021
2021-08-18,TOR @ WSN,WSN,112.68,150.0,0.475,0.3939,0.081,True,169.02,1.5,3775.72,2021
2021-08-18,ATH @ CHW,ATH,105.36,179.0,0.43,0.3504,0.0796,False,-105.36,-1.0,3670.36,2021
2021-08-18,NYM @ SFG,,0.0,,0.5801,0.5693,0.0108,,0.0,,3670.36,2021
2021-08-18,BOS @ NYY,NYY,80.61,-114.0,0.5738,0.5208,0.053,True,70.71,0.88,3741.07,2021
2021-08-18,SEA @ TEX,,0.0,,0.4198,0.4002,0.0196,,0.0,,3741.07,2021
2021-08-19,MIL @ STL,STL,156.16,175.0,0.4699,0.3569,0.113,True,273.28,1.75,4014.35,2021
2021-08-19,ATH @ CHW,ATH,70.72,140.0,0.4578,0.4098,0.0479,True,99.01,1.4,4113.36,2021
2021-08-19,PHI @ ARI,ARI,134.4,178.0,0.4434,0.352,0.0914,True,239.23,1.78,4352.59,2021
2021-08-19,BAL @ TBR,BAL,71.32,310.0,0.2935,0.2376,0.0559,False,-71.32,-1.0,4281.27,2021
2021-08-19,MIA @ CIN,MIA,64.87,250.0,0.329,0.2776,0.0514,False,-64.87,-1.0,4216.4,2021
2021-08-19,MIN @ NYY,MIN,117.31,210.0,0.398,0.3137,0.0843,False,-117.31,-1.0,4099.09,2021
2021-08-19,HOU @ KCR,KCR,163.47,155.0,0.4891,0.3864,0.1027,False,-163.47,-1.0,3935.62,2021
2021-08-19,LAA @ DET,,0.0,,0.4976,0.4907,0.0069,,0.0,,3935.62,2021
2021-08-19,NYM @ LAD,,0.0,,0.6686,0.648,0.0206,,0.0,,3935.62,2021
2021-08-19,SEA @ TEX,,0.0,,0.5753,0.5619,0.0133,,0.0,,3935.62,2021
2021-08-20,CHW @ TBR,,0.0,,0.5094,0.507,0.0024,,0.0,,3935.62,2021
2021-08-20,SFG @ ATH,,0.0,,0.5247,0.4954,0.0294,,0.0,,3935.62,2021
2021-08-20,SEA @ HOU,SEA,65.65,164.0,0.4202,0.3717,0.0485,False,-65.65,-1.0,3869.97,2021
2021-08-20,WSN @ MIL,WSN,45.73,173.0,0.3963,0.3594,0.0368,True,79.11,1.73,3949.08,2021
2021-08-20,TEX @ BOS,TEX,152.43,260.0,0.3893,0.2703,0.119,False,-152.43,-1.0,3796.65,2021
2021-08-20,PHI @ SDP,PHI,98.13,182.0,0.4213,0.3465,0.0749,True,178.6,1.82,3975.25,2021
2021-08-20,NYM @ LAD,NYM,38.02,210.0,0.3485,0.3137,0.0348,False,-38.02,-1.0,3937.23,2021
2021-08-20,DET @ TOR,DET,87.09,234.0,0.3614,0.2922,0.0692,True,203.79,2.34,4141.02,2021
2021-08-20,PIT @ STL,,0.0,,0.3617,0.3373,0.0244,,0.0,,4141.02,2021
2021-08-20,ATL @ BAL,,0.0,,0.8782,0.6883,0.1899,,0.0,,4141.02,2021
2021-08-20,ARI @ COL,ARI,54.76,176.0,0.3961,0.3553,0.0408,False,-54.76,-1.0,4086.26,2021
2021-08-20,MIN @ NYY,MIN,111.78,205.0,0.4014,0.3199,0.0815,False,-111.78,-1.0,3974.48,2021
2021-08-20,MIA @ CIN,,0.0,,0.3801,0.3659,0.0143,,0.0,,3974.48,2021
2021-08-20,LAA @ CLE,LAA,63.16,111.0,0.5074,0.464,0.0434,False,-63.16,-1.0,3911.32,2021
2021-08-20,KCR @ CHC,CHC,38.02,-108.0,0.5379,0.507,0.031,False,-38.02,-1.0,3873.3,2021
2021-08-21,ATL @ BAL,,0.0,,0.6384,0.6165,0.0219,,0.0,,3873.3,2021
2021-08-21,ARI @ COL,,0.0,,0.4242,0.4166,0.0076,,0.0,,3873.3,2021
2021-08-21,DET @ TOR,DET,107.95,215.0,0.3936,0.3089,0.0846,False,-107.95,-1.0,3765.35,2021
2021-08-21,PIT @ STL,,0.0,,0.3647,0.3488,0.0159,,0.0,,3765.35,2021
2021-08-21,TEX @ BOS,TEX,130.69,290.0,0.3596,0.2492,0.1105,True,379.0,2.9,4144.35,2021
2021-08-21,NYM @ LAD,NYM,65.17,230.0,0.3469,0.2956,0.0513,False,-65.17,-1.0,4079.18,2021
2021-08-21,PHI @ SDP,,0.0,,0.4202,0.4082,0.012,,0.0,,4079.18,2021
2021-08-21,MIN @ NYY,MIN,120.14,210.0,0.4024,0.3137,0.0887,False,-120.14,-1.0,3959.04,2021
2021-08-21,CHW @ TBR,CHW,119.21,137.0,0.4916,0.4149,0.0767,False,-119.21,-1.0,3839.83,2021
2021-08-21,KCR @ CHC,,0.0,,0.5468,0.5463,0.0004,,0.0,,3839.83,2021
2021-08-21,SEA @ HOU,,0.0,,0.6186,0.5765,0.0421,,0.0,,3839.83,2021
2021-08-21,LAA @ CLE,,0.0,,0.4785,0.4497,0.0288,,0.0,,3839.83,2021
2021-08-21,MIA @ CIN,,0.0,,0.682,0.648,0.034,,0.0,,3839.83,2021
2021-08-21,SFG @ ATH,,0.0,,0.5055,0.4884,0.0171,,0.0,,3839.83,2021
2021-08-21,WSN @ MIL,WSN,76.64,205.0,0.3815,0.3199,0.0616,False,-76.64,-1.0,3763.19,2021
