date,matchup,home_score,away_score,bet_side,stake,odds,model_prob,vegas_prob,edge,odds_bucket,edge_threshold,policy_reason,won,game_pnl,bankroll,home_team,away_team,side_home_away,is_favorite,sp_name,opp_sp_name,sp_throws,opp_sp_throws,close_prob,clv_prob,season_phase
2025-03-18,LAD @ CHC,1.0,4.0,,0.0,,,,,,,missing odds,,0.0,100.0,CHC,LAD,,,,,,,,,
2025-03-19,LAD @ CHC,3.0,6.0,,0.0,,,,,,,missing odds,,0.0,100.0,CHC,LAD,,,,,,,,,
2025-03-27,CLE @ KCR,4.0,7.0,,0.0,136.3,0.4399,0.4046,0.0352,+130:+170,0.06,edge <= 6% threshold,,0.0,100.0,KCR,CLE,away,False,Ben Lively,Cole Ragans,R,L,,,early
2025-03-27,LAA @ CHW,8.0,1.0,,0.0,-157.2,0.6131,0.5872,0.026,-180:-140,,-180:-140 excluded by static_underdog_130_170,,0.0,100.0,CHW,LAA,away,True,Yusei Kikuchi,Sean Burke,L,R,,,early
2025-03-27,BAL @ TOR,2.0,12.0,,0.0,,,,,,,missing odds,,0.0,100.0,TOR,BAL,,,,,,,,,
2025-03-27,DET @ LAD,5.0,4.0,,0.0,135.5,0.4137,0.405,0.0087,+130:+170,0.06,edge <= 6% threshold,,0.0,100.0,LAD,DET,away,False,Tarik Skubal,Blake Snell,L,L,,,early
2025-03-27,NYM @ HOU,3.0,1.0,,0.0,,,,,,,missing odds,,0.0,100.0,HOU,NYM,,,,,,,,,
2025-03-27,BOS @ TEX,2.0,5.0,,0.0,-86.2,0.4459,0.4365,0.0094,-115:+100,,-115:+100 excluded by static_underdog_130_170,,0.0,100.0,TEX,BOS,away,True,Garrett Crochet,Nathan Eovaldi,L,R,,,early
2025-03-27,MIL @ NYY,4.0,2.0,,0.0,127.2,0.4556,0.4219,0.0337,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,100.0,NYY,MIL,away,False,Freddy Peralta,Carlos Rodon,R,L,,,early
2025-03-27,ATL @ SDP,7.0,4.0,,0.0,,,,,,,missing odds,,0.0,100.0,SDP,ATL,,,,,,,,,
2025-03-27,MIN @ STL,5.0,3.0,,0.0,-104.7,0.5167,0.4885,0.0281,-115:+100,,-115:+100 excluded by static_underdog_130_170,,0.0,100.0,STL,MIN,home,True,Sonny Gray,Pablo Lopez,R,R,,,early
2025-03-27,PIT @ MIA,5.0,4.0,,0.0,-152.7,0.6116,0.58,0.0316,-180:-140,,-180:-140 excluded by static_underdog_130_170,,0.0,100.0,MIA,PIT,away,True,Paul Skenes,Sandy Alcantara,R,R,,,early
2025-03-27,SFG @ CIN,4.0,6.0,,0.0,-111.0,0.5268,0.5033,0.0235,-115:+100,,-115:+100 excluded by static_underdog_130_170,,0.0,100.0,CIN,SFG,home,True,Hunter Greene,Logan Webb,R,R,,,early
2025-03-27,PHI @ WSN,3.0,7.0,,0.0,-159.3,0.6131,0.5903,0.0229,-180:-140,,-180:-140 excluded by static_underdog_130_170,,0.0,100.0,WSN,PHI,away,True,Zack Wheeler,MacKenzie Gore,R,L,,,early
2025-03-27,CHC @ ARI,6.0,10.0,,0.0,-133.0,0.5558,0.5478,0.008,-140:-115,,-140:-115 excluded by static_underdog_130_170,,0.0,100.0,ARI,CHC,home,True,Zac Gallen,Justin Steele,R,L,,,early
2025-03-28,PIT @ MIA,3.0,4.0,,0.0,-143.5,0.6188,0.566,0.0528,-180:-140,,-180:-140 excluded by static_underdog_130_170,,0.0,100.0,MIA,PIT,away,True,Mitch Keller,Connor Gillispie,R,R,,,early
2025-03-28,NYM @ HOU,1.0,3.0,,0.0,,,,,,,missing odds,,0.0,100.0,HOU,NYM,,,,,,,,,
2025-03-28,DET @ LAD,8.0,5.0,,0.0,181.8,0.3927,0.3407,0.052,+170+,,+170+ excluded by static_underdog_130_170,,0.0,100.0,LAD,DET,away,False,Jack Flaherty,Yoshinobu Yamamoto,R,R,,,early
2025-03-28,BOS @ TEX,4.0,1.0,,0.0,,,,,,,missing odds,,0.0,100.0,TEX,BOS,,,,,,,,,
2025-03-28,COL @ TBR,3.0,2.0,,0.0,175.5,0.3721,0.3468,0.0253,+170+,,+170+ excluded by static_underdog_130_170,,0.0,100.0,TBR,COL,away,False,Kyle Freeland,Ryan Pepiot,L,R,,,early
2025-03-28,ATL @ SDP,4.0,3.0,,0.0,-132.7,0.5738,0.5487,0.0251,-140:-115,,-140:-115 excluded by static_underdog_130_170,,0.0,100.0,SDP,ATL,home,True,Dylan Cease,Reynaldo Lopez,R,R,,,early
2025-03-28,CHC @ ARI,8.0,1.0,,0.0,120.3,0.4427,0.4356,0.0071,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,100.0,ARI,CHC,away,False,Jameson Taillon,Merrill Kelly,R,R,,,early
2025-03-28,BAL @ TOR,8.0,2.0,,0.0,176.3,0.3555,0.3323,0.0233,+170+,,+170+ excluded by static_underdog_130_170,,0.0,100.0,TOR,BAL,away,False,Charlie Morton,Kevin Gausman,R,R,,,early
2025-03-29,CHC @ ARI,3.0,4.0,,0.0,,,,,,,missing odds,,0.0,100.0,ARI,CHC,,,,,,,,,
2025-03-29,MIL @ NYY,20.0,9.0,MIL,2.06,140.7,0.4637,0.3986,0.0651,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,False,-2.06,97.94,NYY,MIL,away,False,Nestor Cortes,Max Fried,L,L,,,early
2025-03-29,LAA @ CHW,0.0,1.0,,0.0,-163.8,0.6356,0.5941,0.0415,-180:-140,,-180:-140 excluded by static_underdog_130_170,,0.0,97.94,CHW,LAA,away,True,Jose Soriano,Jonathan Cannon,R,R,,,early
2025-03-29,PIT @ MIA,5.0,4.0,,0.0,106.2,0.4707,0.4661,0.0046,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,97.94,MIA,PIT,home,False,Valente Bellozo,Bailey Falter,R,L,,,early
2025-03-29,COL @ TBR,1.0,2.0,,0.0,157.5,0.4059,0.3722,0.0337,+130:+170,0.06,edge <= 6% threshold,,0.0,97.94,TBR,COL,away,False,Antonio Senzatela,Zack Littell,R,R,,,early
2025-03-29,PHI @ WSN,6.0,11.0,,0.0,-155.5,0.6178,0.5846,0.0333,-180:-140,,-180:-140 excluded by static_underdog_130_170,,0.0,97.94,WSN,PHI,away,True,Jesus Luzardo,Jake Irvin,L,R,,,early
2025-03-29,BOS @ TEX,4.0,3.0,,0.0,,,,,,,missing odds,,0.0,97.94,TEX,BOS,,,,,,,,,
2025-03-29,BAL @ TOR,5.0,9.0,,0.0,,,,,,,missing odds,,0.0,97.94,TOR,BAL,,,,,,,,,
2025-03-29,MIN @ STL,5.0,1.0,,0.0,,,,,,,missing odds,,0.0,97.94,STL,MIN,,,,,,,,,
2025-03-29,NYM @ HOU,2.0,1.0,,0.0,,,,,,,missing odds,,0.0,97.94,HOU,NYM,,,,,,,,,
2025-03-29,DET @ LAD,7.0,3.0,DET,2.32,163.5,0.4383,0.3633,0.075,+130:+170,0.06,static_underdog_130_170: +130:+170 edge > 6%,False,-2.32,95.62,LAD,DET,away,False,Reese Olson,Roki Sasaki,R,R,,,early
2025-03-29,SFG @ CIN,3.0,2.0,,0.0,,,,,,,missing odds,,0.0,95.62,CIN,SFG,,,,,,,,,
2025-03-29,ATL @ SDP,1.0,0.0,,0.0,-149.0,0.5829,0.5746,0.0084,-180:-140,,-180:-140 excluded by static_underdog_130_170,,0.0,95.62,SDP,ATL,away,True,Spencer Schwellenbach,Randy Vasquez,R,R,,,early
2025-03-29,CLE @ KCR,4.0,3.0,,0.0,,,,,,,missing odds,,0.0,95.62,KCR,CLE,,,,,,,,,
2025-03-30,SFG @ CIN,3.0,6.0,,0.0,,,,,,,missing odds,,0.0,95.62,CIN,SFG,,,,,,,,,
2025-03-30,BAL @ TOR,3.0,1.0,,0.0,111.5,0.4578,0.4537,0.0041,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,95.62,TOR,BAL,away,False,Tomoyuki Sugano,Chris Bassitt,R,R,,,early
2025-03-30,PIT @ MIA,3.0,2.0,,0.0,65.8,0.5938,0.5661,0.0278,-115:+100,,-115:+100 excluded by static_underdog_130_170,,0.0,95.62,MIA,PIT,away,False,Andrew Heaney,Max Meyer,L,R,,,early
2025-03-30,LAA @ CHW,2.0,3.0,,0.0,,,,,,,missing odds,,0.0,95.62,CHW,LAA,,,,,,,,,
2025-03-30,BOS @ TEX,3.0,2.0,,0.0,172.5,0.3725,0.3449,0.0277,+170+,,+170+ excluded by static_underdog_130_170,,0.0,95.62,TEX,BOS,away,False,Richard Fitts,Jacob deGrom,R,R,,,early
2025-03-30,MIL @ NYY,12.0,3.0,,0.0,122.0,0.4647,0.4325,0.0322,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,95.62,NYY,MIL,away,False,Aaron Civale,Marcus Stroman,R,R,,,early
2025-03-30,CHC @ ARI,10.0,6.0,,0.0,,,,,,,missing odds,,0.0,95.62,ARI,CHC,,,,,,,,,
2025-03-30,ATL @ SDP,5.0,0.0,,0.0,-130.0,0.5738,0.5419,0.0319,-140:-115,,-140:-115 excluded by static_underdog_130_170,,0.0,95.62,SDP,ATL,home,True,Nick Pivetta,AJ Smith-Shawver,R,R,,,early
2025-03-30,MIN @ STL,9.0,2.0,,0.0,,,,,,,missing odds,,0.0,95.62,STL,MIN,,,,,,,,,
2025-03-30,PHI @ WSN,5.0,1.0,,0.0,-146.5,0.6015,0.5697,0.0318,-180:-140,,-180:-140 excluded by static_underdog_130_170,,0.0,95.62,WSN,PHI,away,True,Aaron Nola,Mitchell Parker,R,L,,,early
2025-03-30,COL @ TBR,6.0,4.0,,0.0,159.0,0.4054,0.3706,0.0348,+130:+170,0.06,edge <= 6% threshold,,0.0,95.62,TBR,COL,away,False,Ryan Feltner,Taj Bradley,R,R,,,early
2025-03-30,CLE @ KCR,2.0,6.0,,0.0,-113.5,0.536,0.5095,0.0265,-115:+100,,-115:+100 excluded by static_underdog_130_170,,0.0,95.62,KCR,CLE,home,True,Michael Wacha,Tanner Bibee,R,R,,,early
2025-03-31,COL @ PHI,6.0,1.0,,0.0,249.2,0.3339,0.2747,0.0592,+170+,,+170+ excluded by static_underdog_130_170,,0.0,95.62,PHI,COL,away,False,German Marquez,Cristopher Sanchez,R,L,,,early
2025-03-31,KCR @ MIL,1.0,11.0,,0.0,,,,,,,missing odds,,0.0,95.62,MIL,KCR,,,,,,,,,
2025-03-31,PIT @ TBR,6.0,1.0,,0.0,150.5,0.411,0.3823,0.0287,+130:+170,0.06,edge <= 6% threshold,,0.0,95.62,TBR,PIT,away,False,Carmen Mlodzinski,Drew Rasmussen,R,R,,,early
2025-03-31,CLE @ SDP,7.0,2.0,,0.0,-132.2,0.5491,0.5475,0.0016,-140:-115,,-140:-115 excluded by static_underdog_130_170,,0.0,95.62,SDP,CLE,home,True,Kyle Hart,Luis Ortiz,L,R,,,early
2025-03-31,LAA @ STL,4.0,5.0,,0.0,128.5,0.4421,0.4193,0.0227,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,95.62,STL,LAA,away,False,Tyler Anderson,Miles Mikolas,L,R,,,early
2025-03-31,NYM @ MIA,4.0,10.0,,0.0,154.7,0.3869,0.3764,0.0104,+130:+170,0.06,edge <= 6% threshold,,0.0,95.62,MIA,NYM,home,False,Cal Quantrill,David Peterson,R,L,,,early
2025-03-31,TEX @ CIN,14.0,3.0,,0.0,,,,,,,missing odds,,0.0,95.62,CIN,TEX,,,,,,,,,
2025-03-31,BOS @ BAL,8.0,5.0,,0.0,122.2,0.4399,0.4307,0.0092,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,95.62,BAL,BOS,away,False,Sean Newcomb,Cade Povich,L,L,,,early
2025-03-31,SFG @ HOU,2.0,7.0,,0.0,-128.7,0.5491,0.5393,0.0098,-140:-115,,-140:-115 excluded by static_underdog_130_170,,0.0,95.62,HOU,SFG,home,True,Ronel Blanco,Jordan Hicks,R,R,,,early
2025-03-31,ATL @ LAD,6.0,1.0,,0.0,182.8,0.4596,0.339,0.1207,+170+,,+170+ excluded by static_underdog_130_170,,0.0,95.62,LAD,ATL,away,False,Grant Holmes,Tyler Glasnow,R,R,,,early
2025-03-31,MIN @ CHW,9.0,0.0,,0.0,157.5,0.3869,0.3716,0.0152,+130:+170,0.06,edge <= 6% threshold,,0.0,95.62,CHW,MIN,home,False,Martin Perez,Chris Paddack,L,R,,,early
2025-03-31,WSN @ TOR,5.0,2.0,,0.0,-330.0,0.7129,0.7025,0.0104,<-180,,<-180 excluded by static_underdog_130_170,,0.0,95.62,TOR,WSN,home,True,Bowden Francis,Mike Soroka,R,R,,,early
2025-03-31,DET @ SEA,6.0,9.0,,0.0,,,,,,,missing odds,,0.0,95.62,SEA,DET,,,,,,,,,
2025-04-01,MIN @ CHW,3.0,8.0,,0.0,-169.7,0.6926,0.6014,0.0912,-180:-140,,-180:-140 excluded by static_underdog_130_170,,0.0,95.62,CHW,MIN,away,True,Simeon Woods Richardson,Shane Smith,R,R,,,early
2025-04-01,DET @ SEA,1.0,4.0,,0.0,148.3,0.4421,0.3865,0.0555,+130:+170,0.06,edge <= 6% threshold,,0.0,95.62,SEA,DET,away,False,Casey Mize,Logan Gilbert,R,R,,,early
2025-04-01,SFG @ HOU,1.0,3.0,,0.0,,,,,,,missing odds,,0.0,95.62,HOU,SFG,,,,,,,,,
2025-04-01,TEX @ CIN,0.0,1.0,,0.0,-148.5,0.5793,0.574,0.0053,-180:-140,,-180:-140 excluded by static_underdog_130_170,,0.0,95.62,CIN,TEX,away,True,Nathan Eovaldi,Carson Spiers,R,R,,,early
2025-04-01,PIT @ TBR,7.0,0.0,,0.0,139.2,0.4111,0.4016,0.0095,+130:+170,0.06,edge <= 6% threshold,,0.0,95.62,TBR,PIT,away,False,Tom Harrington,Shane Baz,R,R,,,early
2025-04-01,CLE @ SDP,7.0,0.0,,0.0,146.0,0.429,0.3902,0.0388,+130:+170,0.06,edge <= 6% threshold,,0.0,95.62,SDP,CLE,away,False,Logan Allen,Michael King,L,R,,,early
2025-04-01,KCR @ MIL,5.0,0.0,,0.0,,,,,,,missing odds,,0.0,95.62,MIL,KCR,,,,,,,,,
2025-04-01,NYM @ MIA,4.0,2.0,,0.0,-150.2,0.6164,0.5759,0.0405,-180:-140,,-180:-140 excluded by static_underdog_130_170,,0.0,95.62,MIA,NYM,away,True,Kodai Senga,Sandy Alcantara,R,R,,,early
2025-04-01,WSN @ TOR,5.0,3.0,,0.0,-158.2,0.5937,0.5889,0.0048,-180:-140,,-180:-140 excluded by static_underdog_130_170,,0.0,95.62,TOR,WSN,home,True,Jose Berrios,Trevor Williams,R,R,,,early
2025-04-01,ATL @ LAD,3.0,1.0,,0.0,-130.2,0.5701,0.5433,0.0269,-140:-115,,-140:-115 excluded by static_underdog_130_170,,0.0,95.62,LAD,ATL,home,True,Dustin May,Chris Sale,R,L,,,early
2025-04-01,LAA @ STL,7.0,9.0,,0.0,-138.3,0.5579,0.5576,0.0003,-140:-115,,-140:-115 excluded by static_underdog_130_170,,0.0,95.62,STL,LAA,home,True,Matthew Liberatore,Kyle Hendricks,L,R,,,early
2025-04-01,ARI @ NYY,5.0,7.0,,0.0,,,,,,,missing odds,,0.0,95.62,NYY,ARI,,,,,,,,,
2025-04-02,COL @ PHI,5.0,1.0,,0.0,262.5,0.2956,0.2642,0.0314,+170+,,+170+ excluded by static_underdog_130_170,,0.0,95.62,PHI,COL,away,False,Kyle Freeland,Zack Wheeler,L,R,,,early
2025-04-02,ATL @ LAD,6.0,5.0,,0.0,191.3,0.3737,0.3295,0.0442,+170+,,+170+ excluded by static_underdog_130_170,,0.0,95.62,LAD,ATL,away,False,Bryce Elder,Blake Snell,R,L,,,early
2025-04-02,TEX @ CIN,0.0,1.0,,0.0,117.5,0.4404,0.4397,0.0007,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,95.62,CIN,TEX,away,False,Jack Leiter,Hunter Greene,R,R,,,early
2025-04-02,ARI @ NYY,3.0,4.0,,0.0,119.8,0.4524,0.4373,0.0151,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,95.62,NYY,ARI,away,False,Zac Gallen,Carlos Rodon,R,L,,,early
2025-04-02,CLE @ SDP,5.0,2.0,,0.0,158.2,0.4124,0.3718,0.0406,+130:+170,0.06,edge <= 6% threshold,,0.0,95.62,SDP,CLE,away,False,Ben Lively,Dylan Cease,R,R,,,early
2025-04-02,NYM @ MIA,5.0,6.0,,0.0,178.0,0.3917,0.3442,0.0475,+170+,,+170+ excluded by static_underdog_130_170,,0.0,95.62,MIA,NYM,home,False,Connor Gillispie,Clay Holmes,R,R,,,early
2025-04-02,MIN @ CHW,1.0,6.0,,0.0,161.0,0.3775,0.3666,0.0109,+130:+170,0.06,edge <= 6% threshold,,0.0,95.62,CHW,MIN,home,False,Sean Burke,Pablo Lopez,R,R,,,early
2025-04-02,PIT @ TBR,2.0,4.0,,0.0,,,,,,,missing odds,,0.0,95.62,TBR,PIT,,,,,,,,,
2025-04-02,WSN @ TOR,4.0,2.0,,0.0,-109.3,0.5038,0.5005,0.0032,-115:+100,,-115:+100 excluded by static_underdog_130_170,,0.0,95.62,TOR,WSN,away,True,MacKenzie Gore,Easton Lucas,L,L,,,early
2025-04-02,BOS @ BAL,0.0,3.0,,0.0,,,,,,,missing odds,,0.0,95.62,BAL,BOS,,,,,,,,,
2025-04-02,LAA @ STL,12.0,5.0,,0.0,,,,,,,missing odds,,0.0,95.62,STL,LAA,,,,,,,,,
2025-04-02,KCR @ MIL,3.0,2.0,,0.0,,,,,,,missing odds,,0.0,95.62,MIL,KCR,,,,,,,,,
2025-04-02,SFG @ HOU,3.0,6.0,,0.0,143.2,0.4124,0.3947,0.0177,+130:+170,0.06,edge <= 6% threshold,,0.0,95.62,HOU,SFG,away,False,Landen Roupp,Framber Valdez,R,L,,,early
2025-04-02,DET @ SEA,3.0,2.0,,0.0,,,,,,,missing odds,,0.0,95.62,SEA,DET,,,,,,,,,
2025-04-03,HOU @ MIN,2.0,5.0,,0.0,-137.8,0.5573,0.5567,0.0006,-140:-115,,-140:-115 excluded by static_underdog_130_170,,0.0,95.62,MIN,HOU,home,True,Joe Ryan,Hunter Brown,R,R,,,early
2025-04-03,BOS @ BAL,4.0,8.0,,0.0,,,,,,,missing odds,,0.0,95.62,BAL,BOS,,,,,,,,,
2025-04-03,CIN @ MIL,1.0,0.0,,0.0,,,,,,,missing odds,,0.0,95.62,MIL,CIN,,,,,,,,,
2025-04-03,ARI @ NYY,9.0,7.0,,0.0,78.8,0.4998,0.4957,0.0041,-115:+100,,-115:+100 excluded by static_underdog_130_170,,0.0,95.62,NYY,ARI,away,False,Merrill Kelly,Carlos Carrasco,R,R,,,early
2025-04-03,COL @ PHI,3.0,1.0,,0.0,195.7,0.326,0.3195,0.0065,+170+,,+170+ excluded by static_underdog_130_170,,0.0,95.62,PHI,COL,away,False,Antonio Senzatela,Taijuan Walker,R,R,,,early
2025-04-04,ARI @ WSN,4.0,6.0,,0.0,-153.7,0.6029,0.582,0.021,-180:-140,,-180:-140 excluded by static_underdog_130_170,,0.0,95.62,WSN,ARI,away,True,Brandon Pfaadt,Jake Irvin,R,R,,,early
2025-04-04,MIA @ ATL,10.0,0.0,,0.0,-244.2,0.6892,0.6802,0.009,<-180,,<-180 excluded by static_underdog_130_170,,0.0,95.62,ATL,MIA,home,True,Spencer Schwellenbach,Max Meyer,R,R,,,early
2025-04-04,STL @ BOS,13.0,9.0,,0.0,,,,,,,missing odds,,0.0,95.62,BOS,STL,,,,,,,,,
2025-04-04,BAL @ KCR,8.0,2.0,,0.0,,,,,,,missing odds,,0.0,95.62,KCR,BAL,,,,,,,,,
2025-04-04,NYY @ PIT,4.0,9.0,,0.0,-172.7,0.6138,0.6079,0.0059,-180:-140,,-180:-140 excluded by static_underdog_130_170,,0.0,95.62,PIT,NYY,away,True,Max Fried,Mitch Keller,L,R,,,early
2025-04-04,LAD @ PHI,3.0,2.0,,0.0,111.8,0.4574,0.4537,0.0036,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,95.62,PHI,LAD,home,False,Jesus Luzardo,Yoshinobu Yamamoto,L,R,,,early
2025-04-04,SDP @ CHC,3.0,1.0,,0.0,138.3,0.4395,0.4019,0.0376,+130:+170,0.06,edge <= 6% threshold,,0.0,95.62,CHC,SDP,away,False,Randy Vasquez,Shota Imanaga,R,L,,,early
2025-04-04,SEA @ SFG,10.0,9.0,,0.0,-158.7,0.5506,0.5453,0.0053,-180:-140,,-180:-140 excluded by static_underdog_130_170,,0.0,95.62,SFG,SEA,home,True,Justin Verlander,Luis Felipe Castillo,R,R,,,early
2025-04-04,CHW @ DET,7.0,4.0,,0.0,205.8,0.3189,0.3134,0.0055,+170+,,+170+ excluded by static_underdog_130_170,,0.0,95.62,DET,CHW,away,False,Jonathan Cannon,Jack Flaherty,R,R,,,early
2025-04-04,TBR @ TEX,5.0,2.0,,0.0,111.0,0.459,0.4553,0.0037,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,95.62,TEX,TBR,away,False,Zack Littell,Tyler Mahle,R,R,,,early
2025-04-04,CLE @ LAA,6.0,8.0,,0.0,,,,,,,missing odds,,0.0,95.62,LAA,CLE,,,,,,,,,
2025-04-04,CIN @ MIL,3.0,2.0,,0.0,,,,,,,missing odds,,0.0,95.62,MIL,CIN,,,,,,,,,
2025-04-04,TOR @ NYM,5.0,0.0,,0.0,-135.5,0.5573,0.5533,0.0039,-140:-115,,-140:-115 excluded by static_underdog_130_170,,0.0,95.62,NYM,TOR,home,True,Tylor Megill,Kevin Gausman,R,R,,,early
2025-04-05,CHW @ DET,7.0,2.0,,0.0,-242.5,0.6946,0.6775,0.0171,<-180,,<-180 excluded by static_underdog_130_170,,0.0,95.62,DET,CHW,home,True,Reese Olson,Davis Martin,R,R,,,early
2025-04-05,NYY @ PIT,4.0,10.0,,0.0,-159.0,0.5922,0.5896,0.0027,-180:-140,,-180:-140 excluded by static_underdog_130_170,,0.0,95.62,PIT,NYY,away,True,Marcus Stroman,Bailey Falter,R,L,,,early
2025-04-05,BAL @ KCR,1.0,8.0,,0.0,,,,,,,missing odds,,0.0,95.62,KCR,BAL,,,,,,,,,
2025-04-05,SEA @ SFG,4.0,1.0,,0.0,,,,,,,missing odds,,0.0,95.62,SFG,SEA,,,,,,,,,
2025-04-05,TBR @ TEX,6.0,4.0,,0.0,157.2,0.3893,0.3734,0.0159,+130:+170,0.06,edge <= 6% threshold,,0.0,95.62,TEX,TBR,away,False,Taj Bradley,Jacob deGrom,R,R,,,early
2025-04-05,CIN @ MIL,7.0,11.0,,0.0,67.0,0.5647,0.5625,0.0022,-115:+100,,-115:+100 excluded by static_underdog_130_170,,0.0,95.62,MIL,CIN,away,False,Brady Singer,Elvin Rodriguez,R,R,,,early
2025-04-05,CLE @ LAA,10.0,4.0,,0.0,-149.5,0.6188,0.5752,0.0436,-180:-140,,-180:-140 excluded by static_underdog_130_170,,0.0,95.62,LAA,CLE,away,True,Tanner Bibee,Jack Kochanowicz,R,R,,,early
2025-04-05,ARI @ WSN,4.0,3.0,,0.0,-131.0,0.5672,0.5462,0.021,-140:-115,,-140:-115 excluded by static_underdog_130_170,,0.0,95.62,WSN,ARI,away,True,Eduardo Rodriguez,Mitchell Parker,R,L,,,early
2025-04-05,SDP @ CHC,7.0,1.0,,0.0,,,,,,,missing odds,,0.0,95.62,CHC,SDP,,,,,,,,,
2025-04-05,TOR @ NYM,3.0,2.0,,0.0,-132.2,0.5558,0.5463,0.0094,-140:-115,,-140:-115 excluded by static_underdog_130_170,,0.0,95.62,NYM,TOR,home,True,Griffin Canning,Chris Bassitt,R,R,,,early
2025-04-05,ATH @ COL,4.0,7.0,,0.0,,,,,,,missing odds,,0.0,95.62,COL,ATH,,,,,,,,,
2025-04-05,MIA @ ATL,0.0,4.0,,0.0,207.8,0.3414,0.3109,0.0305,+170+,,+170+ excluded by static_underdog_130_170,,0.0,95.62,ATL,MIA,away,False,Cal Quantrill,AJ Smith-Shawver,R,R,,,early
2025-04-05,LAD @ PHI,1.0,3.0,,0.0,,,,,,,missing odds,,0.0,95.62,PHI,LAD,,,,,,,,,
2025-04-05,HOU @ MIN,6.0,1.0,,0.0,,,,,,,missing odds,,0.0,95.62,MIN,HOU,,,,,,,,,
2025-04-06,STL @ BOS,5.0,4.0,,0.0,,,,,,,missing odds,,0.0,95.62,BOS,STL,,,,,,,,,
2025-04-06,STL @ BOS,5.0,4.0,,0.0,,,,,,,missing odds,,0.0,95.62,BOS,STL,,,,,,,,,
2025-04-06,LAD @ PHI,8.0,7.0,,0.0,109.0,0.4984,0.4605,0.0378,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,95.62,PHI,LAD,home,False,Cristopher Sanchez,Tyler Glasnow,L,R,,,early
2025-04-06,TBR @ TEX,4.0,3.0,,0.0,,,,,,,missing odds,,0.0,95.62,TEX,TBR,,,,,,,,,
2025-04-06,NYY @ PIT,5.0,4.0,,0.0,136.5,0.4068,0.4046,0.0022,+130:+170,0.06,edge <= 6% threshold,,0.0,95.62,PIT,NYY,home,False,Andrew Heaney,Will Warren,L,R,,,early
2025-04-06,ATH @ COL,12.0,5.0,,0.0,,,,,,,missing odds,,0.0,95.62,COL,ATH,,,,,,,,,
2025-04-06,STL @ BOS,18.0,7.0,,0.0,,,,,,,missing odds,,0.0,95.62,BOS,STL,,,,,,,,,
2025-04-06,SEA @ SFG,5.0,4.0,,0.0,,,,,,,missing odds,,0.0,95.62,SFG,SEA,,,,,,,,,
2025-04-06,STL @ BOS,18.0,7.0,,0.0,,,,,,,missing odds,,0.0,95.62,BOS,STL,,,,,,,,,
2025-04-06,STL @ BOS,18.0,7.0,,0.0,,,,,,,missing odds,,0.0,95.62,BOS,STL,,,,,,,,,
2025-04-06,STL @ BOS,18.0,7.0,,0.0,,,,,,,missing odds,,0.0,95.62,BOS,STL,,,,,,,,,
2025-04-06,STL @ BOS,5.0,4.0,,0.0,,,,,,,missing odds,,0.0,95.62,BOS,STL,,,,,,,,,
2025-04-06,ARI @ WSN,5.0,4.0,,0.0,-180.8,0.6354,0.618,0.0174,<-180,,<-180 excluded by static_underdog_130_170,,0.0,95.62,WSN,ARI,away,True,Corbin Burnes,Trevor Williams,R,R,,,early
2025-04-06,STL @ BOS,5.0,4.0,,0.0,,,,,,,missing odds,,0.0,95.62,BOS,STL,,,,,,,,,
2025-04-06,SDP @ CHC,7.0,8.0,,0.0,,,,,,,missing odds,,0.0,95.62,CHC,SDP,,,,,,,,,
2025-04-06,STL @ BOS,5.0,4.0,,0.0,,,,,,,missing odds,,0.0,95.62,BOS,STL,,,,,,,,,
2025-04-06,STL @ BOS,5.0,4.0,,0.0,,,,,,,missing odds,,0.0,95.62,BOS,STL,,,,,,,,,
2025-04-06,TOR @ NYM,2.0,1.0,,0.0,125.2,0.4422,0.4264,0.0158,+100:+130,,+100:+130 excluded by static_underdog_130_170,,0.0,95.62,NYM,TOR,away,False,Bowden Francis,David Peterson,R,L,,,early
2025-04-06,HOU @ MIN,7.0,9.0,,0.0,,,,,,,missing odds,,0.0,95.62,MIN,HOU,,,,,,,,,
2025-04-06,CLE @ LAA,6.0,2.0,,0.0,,,,,,,missing odds,,0.0,95.62,LAA,CLE,,,,,,,,,
2025-04-06,BAL @ KCR,4.0,1.0,,0.0,-112.0,0.5342,0.5068,0.0274,-115:+100,,-115:+100 excluded by static_underdog_130_170,,0.0,95.62,KCR,BAL,home,True,Kris Bubic,Cade Povich,L,L,,,early
