date,matchup,home_score,away_score,bet_side,stake,odds,model_prob,vegas_prob,edge,odds_bucket,season_phase,edge_threshold,policy_reason,policy_name,won,game_pnl,bankroll,home_team,away_team,side_home_away,is_favorite,sp_name,opp_sp_name,sp_throws,opp_sp_throws,close_prob,clv_prob
2026-03-28,COL @ MIA,4.0,3.0,,0,159.7,0.4635,0.3682,0.0953,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIA,COL,away,False,,,,,,
2026-03-28,MIN @ BAL,1.0,4.0,,0,135.0,0.5262,0.4078,0.1185,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,BAL,MIN,away,False,,,,,,
2026-03-28,TEX @ PHI,4.0,5.0,,0,121.0,0.4497,0.4327,0.017,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,PHI,TEX,away,False,,,,,,
2026-03-28,ARI @ LAD,3.0,2.0,,0,197.7,0.4189,0.3212,0.0977,+170+,early,,+170+ excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,LAD,ARI,away,False,,,,,,
2026-03-29,CLE @ SEA,8.0,0.0,,0,127.0,0.4726,0.4213,0.0513,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SEA,CLE,away,False,,,,,,
2026-03-29,COL @ MIA,4.0,3.0,,0,153.7,0.4554,0.3761,0.0793,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIA,COL,away,False,,,,,,
2026-03-29,MIN @ BAL,8.0,6.0,,0,130.2,0.5045,0.4163,0.0882,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,BAL,MIN,away,False,,,,,,
2026-03-29,TEX @ PHI,3.0,8.0,,0,131.3,0.4512,0.4142,0.037,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,PHI,TEX,away,False,,,,,,
2026-03-29,ATH @ TOR,5.0,2.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TOR,ATH,,,,,,,,
2026-03-29,WSN @ CHC,3.0,6.0,,0,198.7,0.4132,0.3201,0.0932,+170+,early,,+170+ excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CHC,WSN,away,False,,,,,,
2026-03-29,PIT @ NYM,3.0,4.0,,0,150.3,0.4726,0.3824,0.0902,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,NYM,PIT,away,False,,,,,,
2026-03-29,TBR @ STL,7.0,11.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,STL,TBR,,,,,,,,
2026-03-29,CHW @ MIL,9.0,7.0,,0,140.7,0.4154,0.398,0.0174,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIL,CHW,away,False,,,,,,
2026-03-29,LAA @ HOU,9.0,7.0,,0,146.0,0.4749,0.3898,0.0851,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,HOU,LAA,away,False,,,,,,
2026-03-29,BOS @ CIN,3.0,2.0,,0,114.5,0.4845,0.4472,0.0373,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CIN,BOS,home,False,,,,,,
2026-03-29,KCR @ ATL,1.0,4.0,,0,126.3,0.4824,0.4215,0.0609,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ATL,KCR,away,False,,,,,,
2026-03-30,PIT @ CIN,2.0,0.0,,0,110.7,0.473,0.4537,0.0192,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CIN,PIT,away,False,,,,,,
2026-03-30,NYY @ SEA,2.0,1.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SEA,NYY,,,,,,,,
2026-03-30,CLE @ LAD,2.0,4.0,,0,153.3,0.433,0.3774,0.0556,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,LAD,CLE,away,False,,,,,,
2026-03-30,NYM @ STL,2.0,4.0,,0,125.3,0.4991,0.4247,0.0745,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,STL,NYM,home,False,,,,,,
2026-03-30,WSN @ PHI,2.0,13.0,,0,142.7,0.4315,0.3946,0.0368,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,PHI,WSN,away,False,,,,,,
2026-03-30,CHW @ MIA,4.0,9.0,,0,-144.0,0.5352,0.5233,0.0119,-180:-140,early,,-180:-140 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIA,CHW,home,True,,,,,,
2026-03-30,TBR @ MIL,2.0,3.0,,0,132.2,0.4599,0.4129,0.047,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIL,TBR,away,False,,,,,,
2026-03-30,TEX @ BAL,2.0,5.0,,0,110.3,0.5357,0.4575,0.0782,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,BAL,TEX,away,False,,,,,,
2026-03-30,COL @ TOR,5.0,14.0,,0,232.2,0.4043,0.288,0.1164,+170+,early,,+170+ excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TOR,COL,away,False,,,,,,
2026-03-30,DET @ ARI,9.0,6.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ARI,DET,,,,,,,,
2026-03-30,BOS @ HOU,8.0,1.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,HOU,BOS,,,,,,,,
2026-03-30,MIN @ KCR,3.0,1.0,,0,135.2,0.4896,0.4071,0.0825,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,KCR,MIN,away,False,,,,,,
2026-03-30,SFG @ SDP,2.0,3.0,,0,-116.5,0.5494,0.5135,0.0358,-140:-115,early,,-140:-115 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SDP,SFG,home,True,,,,,,
2026-03-30,LAA @ CHC,7.0,2.0,,0,160.2,0.4567,0.3681,0.0886,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CHC,LAA,away,False,,,,,,
2026-03-30,ATH @ ATL,4.0,0.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ATL,ATH,,,,,,,,
2026-03-31,ATH @ ATL,2.0,5.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ATL,ATH,,,,,,,,
2026-03-31,LAA @ CHC,0.0,2.0,,0,117.7,0.4655,0.4395,0.026,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CHC,LAA,away,False,,,,,,
2026-03-31,NYM @ STL,3.0,0.0,,0,127.5,0.5067,0.4206,0.0861,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,STL,NYM,home,False,,,,,,
2026-03-31,CLE @ LAD,4.0,1.0,,0,218.5,0.4315,0.3006,0.1309,+170+,early,,+170+ excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,LAD,CLE,away,False,,,,,,
2026-03-31,COL @ TOR,5.0,1.0,,0,214.0,0.4366,0.3045,0.1322,+170+,early,,+170+ excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TOR,COL,away,False,,,,,,
2026-03-31,WSN @ PHI,3.0,2.0,,0,154.8,0.4544,0.3753,0.079,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,PHI,WSN,away,False,,,,,,
2026-03-31,NYY @ SEA,0.0,5.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SEA,NYY,,,,,,,,
2026-03-31,CHW @ MIA,9.0,2.0,,0,125.0,0.479,0.4251,0.0539,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIA,CHW,away,False,,,,,,
2026-03-31,DET @ ARI,7.0,5.0,,0,-107.0,0.5065,0.4938,0.0127,-115:+100,early,,-115:+100 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ARI,DET,away,True,,,,,,
2026-03-31,TBR @ MIL,6.0,2.0,,0,-128.0,0.6205,0.5384,0.0821,-140:-115,early,,-140:-115 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIL,TBR,home,True,,,,,,
2026-03-31,SFG @ SDP,3.0,9.0,,0,114.5,0.5118,0.447,0.0649,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SDP,SFG,home,False,,,,,,
2026-03-31,TEX @ BAL,5.0,8.0,,0,106.5,0.4767,0.4638,0.0129,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,BAL,TEX,home,False,,,,,,
2026-03-31,BOS @ HOU,9.0,2.0,,0,-147.5,0.5827,0.5717,0.011,-180:-140,early,,-180:-140 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,HOU,BOS,home,True,,,,,,
2026-03-31,PIT @ CIN,3.0,8.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CIN,PIT,,,,,,,,
2026-04-01,WSN @ PHI,6.0,5.0,,0,225.5,0.4502,0.2943,0.1559,+170+,early,,+170+ excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,PHI,WSN,away,False,,,,,,
2026-04-01,TBR @ MIL,8.0,2.0,,0,-141.0,0.6296,0.5602,0.0694,-180:-140,early,,-180:-140 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIL,TBR,home,True,,,,,,
2026-04-01,CHW @ MIA,10.0,0.0,,0,123.2,0.4669,0.4286,0.0383,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIA,CHW,away,False,,,,,,
2026-04-01,PIT @ CIN,3.0,8.0,,0,124.2,0.5781,0.4271,0.1511,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CIN,PIT,home,False,,,,,,
2026-04-01,NYY @ SEA,3.0,5.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SEA,NYY,,,,,,,,
2026-04-01,SFG @ SDP,7.0,1.0,,0,129.3,0.4858,0.4177,0.068,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SDP,SFG,away,False,,,,,,
2026-04-01,TEX @ BAL,8.0,3.0,,0,-104.0,0.535,0.4868,0.0482,-115:+100,early,,-115:+100 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,BAL,TEX,away,True,,,,,,
2026-04-01,ATH @ ATL,5.0,1.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ATL,ATH,,,,,,,,
2026-04-01,LAA @ CHC,6.0,2.0,,0,139.5,0.467,0.4014,0.0656,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CHC,LAA,away,False,,,,,,
2026-04-01,DET @ ARI,1.0,0.0,,0,132.0,0.6006,0.4134,0.1872,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ARI,DET,home,False,,,,,,
2026-04-01,BOS @ HOU,6.0,4.0,,0,122.5,0.5782,0.4304,0.1478,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,HOU,BOS,home,False,,,,,,
2026-04-01,MIN @ KCR,13.0,9.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,KCR,MIN,,,,,,,,
2026-04-01,COL @ TOR,1.0,2.0,,0,226.3,0.3774,0.2928,0.0846,+170+,early,,+170+ excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TOR,COL,away,False,,,,,,
2026-04-01,CLE @ LAD,1.0,4.0,,0,229.8,0.4189,0.2906,0.1282,+170+,early,,+170+ excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,LAD,CLE,away,False,,,,,,
2026-04-01,NYM @ STL,2.0,1.0,,0,138.7,0.4952,0.4004,0.0948,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,STL,NYM,home,False,,,,,,
2026-04-02,ATL @ ARI,2.0,17.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ARI,ATL,,,,,,,,
2026-04-02,MIN @ KCR,1.0,5.0,,0,128.0,0.4851,0.4194,0.0656,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,KCR,MIN,away,False,,,,,,
2026-04-02,NYM @ SFG,7.0,2.0,,0,103.5,0.5857,0.4704,0.1153,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SFG,NYM,home,False,,,,,,
2026-04-03,BAL @ PIT,5.0,4.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,PIT,BAL,,,,,,,,
2026-04-03,PHI @ COL,1.0,10.0,,0,160.5,0.4756,0.3667,0.1089,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,COL,PHI,home,False,,,,,,
2026-04-03,NYM @ SFG,3.0,10.0,,0,110.8,0.5778,0.454,0.1237,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SFG,NYM,home,False,,,,,,
2026-04-03,TBR @ MIN,10.0,4.0,,0,-107.3,0.5316,0.4911,0.0406,-115:+100,early,,-115:+100 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIN,TBR,away,True,,,,,,
2026-04-03,MIA @ NYY,8.0,2.0,,0,137.0,0.4512,0.404,0.0472,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,NYY,MIA,away,False,,,,,,
2026-04-03,SDP @ BOS,5.0,2.0,,0,104.5,0.4726,0.4664,0.0062,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,BOS,SDP,away,False,,,,,,
2026-04-03,TOR @ CHW,5.0,4.0,,0,166.7,0.4282,0.3588,0.0695,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CHW,TOR,home,False,,,,,,
2026-04-03,LAD @ WSN,6.0,13.0,,0,223.5,0.435,0.2957,0.1394,+170+,early,,+170+ excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,WSN,LAD,home,False,,,,,,
2026-04-03,ATL @ ARI,0.0,2.0,,0,-111.7,0.5018,0.5005,0.0012,-115:+100,early,,-115:+100 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ARI,ATL,away,True,,,,,,
2026-04-03,SEA @ LAA,1.0,3.0,,0,133.0,0.484,0.4109,0.0731,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,LAA,SEA,home,False,,,,,,
2026-04-03,CHC @ CLE,4.0,1.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CLE,CHC,,,,,,,,
2026-04-03,STL @ DET,4.0,0.0,,0,148.8,0.4989,0.3848,0.1141,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,DET,STL,away,False,,,,,,
2026-04-03,CIN @ TEX,3.0,5.0,,0,140.5,0.4064,0.398,0.0084,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TEX,CIN,away,False,,,,,,
2026-04-03,HOU @ OAK,11.0,4.0,,0,-109.8,0.5393,0.5005,0.0387,-115:+100,early,,-115:+100 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,OAK,HOU,home,True,,,,,,
2026-04-04,SEA @ LAA,1.0,0.0,,0,132.5,0.4846,0.4115,0.0731,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,LAA,SEA,home,False,,,,,,
2026-04-04,CIN @ TEX,0.0,2.0,,0,-143.7,0.6124,0.565,0.0474,-180:-140,early,,-180:-140 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TEX,CIN,home,True,,,,,,
2026-04-04,MIL @ KCR,8.0,2.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,KCR,MIL,,,,,,,,
2026-04-04,MIL @ KCR,2.0,5.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,KCR,MIL,,,,,,,,
2026-04-04,PHI @ COL,1.0,2.0,,0,202.8,0.4391,0.3158,0.1234,+170+,early,,+170+ excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,COL,PHI,home,False,,,,,,
2026-04-04,BAL @ PIT,3.0,2.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,PIT,BAL,,,,,,,,
2026-04-04,NYM @ SFG,0.0,9.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SFG,NYM,,,,,,,,
2026-04-04,ATL @ ARI,2.0,1.0,,0,-105.5,0.5138,0.4928,0.0209,-115:+100,early,,-115:+100 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ARI,ATL,away,True,,,,,,
2026-04-04,HOU @ OAK,0.0,11.0,,0,-115.3,0.5275,0.5102,0.0173,-140:-115,early,,-140:-115 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,OAK,HOU,home,True,,,,,,
2026-04-04,TBR @ MIN,1.0,7.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIN,TBR,,,,,,,,
2026-04-04,MIA @ NYY,9.0,7.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,NYY,MIA,,,,,,,,
2026-04-04,LAD @ WSN,5.0,10.0,,0,245.7,0.4344,0.2758,0.1586,+170+,early,,+170+ excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,WSN,LAD,home,False,,,,,,
2026-04-04,TOR @ CHW,6.0,3.0,,0,-155.2,0.5801,0.5797,0.0004,-180:-140,early,,-180:-140 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CHW,TOR,away,True,,,,,,
2026-04-04,SDP @ BOS,2.0,3.0,,0,122.2,0.467,0.4304,0.0366,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,BOS,SDP,away,False,,,,,,
2026-04-04,STL @ DET,11.0,6.0,,0,135.5,0.482,0.4049,0.0771,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,DET,STL,away,False,,,,,,
2026-04-05,HOU @ OAK,12.0,10.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,OAK,HOU,,,,,,,,
2026-04-05,STL @ DET,3.0,5.0,,0,118.8,0.4802,0.4366,0.0436,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,DET,STL,away,False,,,,,,
2026-04-05,MIL @ KCR,5.0,8.0,,0,104.3,0.5689,0.4664,0.1026,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,KCR,MIL,away,False,,,,,,
2026-04-05,SDP @ BOS,6.0,8.0,,0,129.8,0.4689,0.4145,0.0544,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,BOS,SDP,away,False,,,,,,
2026-04-05,MIA @ NYY,6.0,7.0,,0,240.5,0.3752,0.2812,0.094,+170+,early,,+170+ excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,NYY,MIA,away,False,,,,,,
2026-04-05,SEA @ LAA,8.0,7.0,,0,138.5,0.4846,0.4016,0.083,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,LAA,SEA,home,False,,,,,,
2026-04-05,LAD @ WSN,6.0,8.0,,0,148.0,0.4332,0.3853,0.0479,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,WSN,LAD,home,False,,,,,,
2026-04-05,NYM @ SFG,2.0,5.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SFG,NYM,,,,,,,,
2026-04-05,TBR @ MIN,1.0,4.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIN,TBR,,,,,,,,
2026-04-05,TOR @ CHW,3.0,0.0,,0,135.0,0.4506,0.4057,0.0449,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CHW,TOR,home,False,,,,,,
2026-04-05,ATL @ ARI,6.0,5.0,,0,-110.0,0.5138,0.5008,0.013,-115:+100,early,,-115:+100 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ARI,ATL,away,True,,,,,,
2026-04-05,CIN @ TEX,1.0,2.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TEX,CIN,,,,,,,,
2026-04-05,CHC @ CLE,0.0,1.0,,0,108.3,0.4891,0.4583,0.0308,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CLE,CHC,home,False,,,,,,
2026-04-05,CHC @ CLE,6.0,5.0,,0,108.3,0.4891,0.4583,0.0308,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CLE,CHC,home,False,,,,,,
2026-04-05,BAL @ PIT,8.0,2.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,PIT,BAL,,,,,,,,
2026-04-05,PHI @ COL,4.0,1.0,,0,130.3,0.4379,0.4143,0.0236,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,COL,PHI,home,False,,,,,,
2026-04-06,BAL @ CHW,1.0,2.0,,0,118.3,0.5076,0.4363,0.0713,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CHW,BAL,home,False,,,,,,
2026-04-06,DET @ MIN,7.0,3.0,,0,104.8,0.554,0.4678,0.0863,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIN,DET,away,False,,,,,,
2026-04-06,LAD @ TOR,2.0,14.0,,0,111.0,0.4978,0.4523,0.0455,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TOR,LAD,home,False,,,,,,
2026-04-06,STL @ WSN,9.0,6.0,,0,-114.5,0.5359,0.51,0.0259,-115:+100,early,,-115:+100 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,WSN,STL,away,True,,,,,,
2026-04-06,MIL @ BOS,6.0,8.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,BOS,MIL,,,,,,,,
2026-04-06,CIN @ MIA,0.0,2.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIA,CIN,,,,,,,,
2026-04-06,SDP @ PIT,0.0,5.0,,0,113.2,0.4746,0.4493,0.0254,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,PIT,SDP,away,False,,,,,,
2026-04-06,KCR @ CLE,2.0,4.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CLE,KCR,,,,,,,,
